,X.1,X,date_time,Year,Longitude,Latitude,Agency,Program,station_id,node_fvcom,nLayers_fvcom,sigthick_fvcom,sigma,node_EFDC,nLayers_efdc,sigthick_efdc,I_Index,J_Index,K_Index,sample_depth,water_depth,TP_ugL.1,Model_source,JulianDate
1252,1871,1956,9/12/2013,2013,-76.9276,43.5266,GLWQA,CSMI,64,24355,20,10.7817,3,7782,10,21.5634,211,85,2,35,215.634,5.268,LOEM,1378944000
1255,620,645,9/12/2013,2013,-76.9275,43.525,LOLA2013,NA,NA,24355,20,10.7817,3,7782,10,21.5634,211,85,2,38,215.634,5.268,LOTP,1378944000
1300,890,926,9/12/2013,2013,-76.9694,43.6356,LOLA2013,NA,NA,24984,20,7.4927,4,9634,10,14.9854,209,93,3,30,149.854,4.11,LOTP,1378944000
1308,1874,1959,9/12/2013,2013,-76.8832,43.4236,GLWQA,CSMI,65,22663,20,7.1215,4,6061,10,14.243,212,77,3,35,142.43,3.902,LOEM,1378944000
1340,255,267,9/12/2013,2013,-76.8392,43.3331,LOLA2013,NA,NA,19722,20,0.87445,5,4930,10,1.7489,214,71,3,5,17.489,7.12,LOTP,1378944000
1361,405,424,9/12/2013,2013,-76.8833,43.4233,LOLA2013,NA,NA,22663,20,7.1215,5,6061,10,14.243,212,77,3,38,142.43,3.902,LOTP,1378944000
1416,1887,1972,9/12/2013,2013,-77.0155,43.731183,USEPA,GLNPO,ON63,25427,20,4.4784,6,11134,10,8.9568,207,100,4,28,89.568,5.514,LOEM,1378944000
1452,1009,1046,9/12/2013,2013,-77.0158,43.7311,LOLA2013,NA,NA,25427,20,4.4784,7,11134,10,8.9568,207,100,4,32,89.568,5.514,LOTP,1378944000
1483,1878,1963,9/12/2013,2013,-77.438,43.772,USEPA,GLNPO,ON49,21746,20,2.67605,8,11516,10,5.3521,177,102,5,22,53.521,3.132,LOEM,1378944000
1566,1882,1967,9/12/2013,2013,-77.158,43.789,USEPA,GLNPO,ON61N,24116,20,2.47675,10,11930,10,4.9535,196,104,6,25,49.535,4.334,LOEM,1378944000
1567,1090,1127,9/12/2013,2013,-77.4383,43.7706,LOLA2013,NA,NA,21746,20,2.55835,10,11311,10,5.1167,177,101,6,26,51.167,3.132,LOTP,1378944000
1591,619,644,9/12/2013,2013,-76.9275,43.525,LOLA2013,NA,NA,24355,20,10.7817,10,7782,10,21.5634,211,85,6,110,215.634,4.132,LOTP,1378944000
1592,1870,1955,9/12/2013,2013,-76.9276,43.5266,GLWQA,CSMI,64,24355,20,10.7817,10,7782,10,21.5634,211,85,6,110,215.634,4.132,LOEM,1378944000
1652,404,423,9/12/2013,2013,-76.8833,43.4233,LOLA2013,NA,NA,22663,20,7.1215,12,6061,10,14.243,212,77,7,90,142.43,5.305,LOTP,1378944000
1655,889,925,9/12/2013,2013,-76.9694,43.6356,LOLA2013,NA,NA,24984,20,7.4927,12,9634,10,14.9854,209,93,7,90,149.854,2.59,LOTP,1378944000
1657,1880,1965,9/12/2013,2013,-76.9698,43.6355,GLWQA,CSMI,715,24984,20,7.4927,12,9634,10,14.9854,209,93,7,90,149.854,2.118,LOEM,1378944000
1685,1008,1045,9/12/2013,2013,-77.0158,43.7311,LOLA2013,NA,NA,25427,20,4.4784,13,11134,10,8.9568,207,100,7,60,89.568,2.792,LOTP,1378944000
1725,1877,1962,9/12/2013,2013,-77.438,43.772,USEPA,GLNPO,ON49,21746,20,2.67605,14,11516,10,5.3521,177,102,8,40,53.521,2.618,LOEM,1378944000
1761,1089,1126,9/12/2013,2013,-77.4383,43.7706,LOLA2013,NA,NA,21746,20,2.55835,15,11311,10,5.1167,177,101,8,40,51.167,2.618,LOTP,1378944000
1804,256,268,9/12/2013,2013,-76.8392,43.3331,LOLA2013,NA,NA,19722,20,0.87445,17,4930,10,1.7489,214,71,9,15.1,17.489,7.504,LOTP,1378944000
1825,1091,1128,9/12/2013,2013,-77.4383,43.7706,LOLA2013,NA,NA,21746,20,2.55835,17,11311,10,5.1167,177,101,9,45.7,51.167,3.469,LOTP,1378944000
1826,1879,1964,9/12/2013,2013,-77.438,43.772,USEPA,GLNPO,ON49,21746,20,2.67605,17,11516,10,5.3521,177,102,9,45.7,53.521,3.469,LOEM,1378944000
1997,1010,1047,9/12/2013,2013,-77.0158,43.7311,LOLA2013,NA,NA,25427,20,4.4784,19,11134,10,8.9568,207,100,10,86,89.568,4.172,LOTP,1378944000
2081,621,646,9/12/2013,2013,-76.9275,43.525,LOLA2013,NA,NA,24355,20,10.7817,19,7782,10,21.5634,211,85,10,208,215.634,5.234,LOTP,1378944000
2082,1872,1957,9/12/2013,2013,-76.9276,43.5266,GLWQA,CSMI,64,24355,20,10.7817,19,7782,10,21.5634,211,85,10,208,215.634,5.234,LOEM,1378944000
2085,1868,1953,9/12/2013,2013,-76.9276,43.5266,GLWQA,CSMI,64,24355,20,10.7817,19,7782,10,21.5634,211,85,10,211,215.634,5.008,LOEM,1378944000
2157,1883,1968,9/12/2013,2013,-77.158,43.789,USEPA,GLNPO,ON61N,24116,20,2.47675,20,11930,10,4.9535,196,104,10,49.7,49.535,4.218,LOEM,1378944000
2183,406,425,9/12/2013,2013,-76.8833,43.4233,LOLA2013,NA,NA,22663,20,7.1215,20,6061,10,14.243,212,77,10,145,142.43,7.061,LOTP,1378944000
2190,891,927,9/12/2013,2013,-76.9694,43.6356,LOLA2013,NA,NA,24984,20,7.4927,20,9634,10,14.9854,209,93,10,150,149.854,4.947,LOTP,1378944000
849,1888,1974,9/13/2013,2013,-77.4381,43.4431,USEPA,GLNPO,ON55M,19272,20,9.765,1,6229,10,19.53,180,78,1,2,195.3,5.835,LOEM,1379030400
850,1891,1977,9/13/2013,2013,-77.4407,43.5984,GLWQA,CSMI,716,21116,20,7.64385,1,8679,10,15.2877,179,89,1,2,152.877,7.063,LOEM,1379030400
904,446,465,9/13/2013,2013,-77.4381,43.4431,LOLA2013,NA,NA,19272,20,9.765,1,6229,10,19.53,180,78,1,5,195.3,5.835,LOTP,1379030400
933,815,845,9/13/2013,2013,-77.44,43.5972,LOLA2013,NA,NA,21116,20,7.64385,1,8679,10,15.2877,179,89,1,5,152.877,7.063,LOTP,1379030400
1250,1892,1978,9/13/2013,2013,-77.4407,43.5984,GLWQA,CSMI,716,21116,20,7.64385,3,8679,10,15.2877,179,89,2,30,152.877,3.6,LOEM,1379030400
1253,1889,1975,9/13/2013,2013,-77.4381,43.4431,USEPA,GLNPO,ON55M,19272,20,9.765,3,6229,10,19.53,180,78,2,35,195.3,3.669,LOEM,1379030400
1307,817,847,9/13/2013,2013,-77.44,43.5972,LOLA2013,NA,NA,21116,20,7.64385,4,8679,10,15.2877,179,89,3,35,152.877,3.6,LOTP,1379030400
1310,448,467,9/13/2013,2013,-77.4381,43.4431,LOLA2013,NA,NA,19272,20,9.765,4,6229,10,19.53,180,78,3,40,195.3,3.669,LOTP,1379030400
1626,447,466,9/13/2013,2013,-77.4381,43.4431,LOLA2013,NA,NA,19272,20,9.765,11,6229,10,19.53,180,78,6,115,195.3,3.642,LOTP,1379030400
1659,816,846,9/13/2013,2013,-77.44,43.5972,LOLA2013,NA,NA,21116,20,7.64385,12,8679,10,15.2877,179,89,7,95,152.877,3.597,LOTP,1379030400
1660,1890,1976,9/13/2013,2013,-77.4407,43.5984,GLWQA,CSMI,716,21116,20,7.64385,12,8679,10,15.2877,179,89,7,95,152.877,3.363,LOEM,1379030400
1967,449,468,9/13/2013,2013,-77.4381,43.4431,LOLA2013,NA,NA,19272,20,9.765,18,6229,10,19.53,180,78,10,184,195.3,5.507,LOTP,1379030400
2060,818,848,9/13/2013,2013,-77.44,43.5972,LOLA2013,NA,NA,21116,20,7.64385,19,8679,10,15.2877,179,89,10,149,152.877,5.484,LOTP,1379030400
122,1893,1979,9/14/2013,2013,-77.31,43.3,NYSDEC,BMP,SPN,16678,20,1.646,0,937,10,3.292,188,47,1,0,32.92,7.25,LOEM,1379116800
60,1894,1980,9/16/2013,2013,-77.70513,43.30712,SUNY,LTCZSS,Braddock Bay,10763,20,0.072,0,316,1,1.44,166,28,1,0,1.44,46.7,LOEM,1379289600
65,1899,1986,9/16/2013,2013,-77.687,43.2916,SUNY,LTCZSS,Long Pond North,11060,20,0.065,0,166,1,1.3,167,20,1,0,1.3,29.3,LOEM,1379289600
131,1900,1987,9/16/2013,2013,-77.181,43.283,SUNY,LTCZSS,Pultneyville,16702,20,0.247,0,820,5,0.988,195,44,1,0,4.94,37,LOEM,1379289600
410,1895,1981,9/16/2013,2013,-77.6838,43.29832,SUNY,LTCZSS,BraddockL,11068,20,0.1018,1,219,2,1.018,167,23,1,0,2.036,45.4,LOEM,1379289600
411,1896,1982,9/16/2013,2013,-77.60572,43.25695,SUNY,LTCZSS,Genesee River,10517,20,0.1907,1,31,4,0.9535,172,7,1,0,3.814,64,LOEM,1379289600
412,1897,1983,9/16/2013,2013,-77.60572,43.25695,SUNY,LTCZSS,GeneseeL,10517,20,0.1907,1,18,4,0.9535,172,7,1,0,3.814,142.2,LOEM,1379289600
413,1898,1984,9/16/2013,2013,-77.53476,43.23477,SUNY,LTCZSS,IrondBayL,10042,20,0.17105,1,2,3,1.140333333,176,2,1,0,3.421,42.2,LOEM,1379289600
1070,24,26,9/16/2013,2013,-77.53476,43.23477,,NA,NA,10042,20,0.17105,2,2,3,1.140333333,176,2,1,0.5,3.421,18.8,LOTP,1379289600
1075,41,45,9/16/2013,2013,-77.60572,43.25695,,NA,NA,10517,20,0.1907,2,31,4,0.9535,172,7,1,0.5,3.814,142.2,LOTP,1379289600
1270,128,135,9/16/2013,2013,-77.6838,43.29832,,NA,NA,11068,20,0.1018,4,219,2,1.018,167,23,1,0.5,2.036,45.4,LOTP,1379289600
135,1902,1990,9/17/2013,2013,-77.1,43.62,NYSDEC,BMP,MidLake,23905,20,7.1985,0,9403,10,14.397,201,92,1,0,143.97,6.3,LOEM,1379376000
165,1903,1991,9/17/2013,2013,-76.53,43.95,NYSDEC,BMP,MainDuck,25113,20,1.8085,0,12946,10,3.617,234,111,1,0,36.17,6.2,LOEM,1379376000
183,1901,1989,9/17/2013,2013,-76.4077,44.0822,GLWQA,CSMI,78,20749,20,1.2295,0,13392,10,2.459,242,119,1,0,24.59,7,LOEM,1379376000
93,1904,1992,9/18/2013,2013,-77.5713,43.25774,SUNY,LTCZSS,buoy23,11331,20,0.601,0,33,10,1.202,174,9,1,0,12.02,6.3,LOEM,1379462400
414,1905,1993,9/18/2013,2013,-77.56964,43.2666,SUNY,LTCZSS,buoy24,12310,20,0.832,1,61,10,1.664,174,12,1,0,16.64,6.3,LOEM,1379462400
415,1906,1994,9/18/2013,2013,-77.89707,43.42514,SUNY,LTCZSS,LO 100m,14030,20,5.8336,1,5419,10,11.6672,153,74,1,0,116.672,7,LOEM,1379462400
416,1907,1995,9/18/2013,2013,-77.89393,43.37652,SUNY,LTCZSS,LO 30m,13164,20,1.99395,1,3474,10,3.9879,154,63,1,0,39.879,7,LOEM,1379462400
433,45,49,9/18/2013,2013,-77.5715,43.2576,,NA,NA,11331,20,0.51885,1,26,10,1.0377,174,8,1,0.5,10.377,6.3,LOTP,1379462400
437,61,65,9/18/2013,2013,-77.57052,43.26714,LONNS_Makarewicz,NA,NA,12975,20,0.832,1,61,10,1.664,174,12,1,0.5,16.64,6.3,LOTP,1379462400
1760,314,329,9/18/2013,2013,-77.89393,43.37652,LONNS_Makarewicz,NA,NA,13164,20,1.99395,15,3474,10,3.9879,154,63,8,30,39.879,7,LOTP,1379462400
1850,420,439,9/18/2013,2013,-77.89707,43.42514,,NA,NA,14030,20,5.8336,17,5419,10,11.6672,153,74,9,100,116.672,7,LOTP,1379462400
184,1908,1996,9/23/2013,2013,-76.374,43.925,NYSDEC,BMP,GIL,15913,20,0.437,0,12675,9,0.971111111,242,108,1,0,8.74,5.9,LOEM,1379894400
213,1909,1997,9/23/2013,2013,-76.289,43.95,NYSDEC,BMP,CBL,11457,20,0.316,0,12786,6,1.053333333,247,109,1,0,6.32,9.3,LOEM,1379894400
11,1911,1999,9/24/2013,2013,-79.139,43.297,NYSDEC,BMP,NWL,5376,20,0.7785,0,5143,10,1.557,64,73,1,0,15.57,10.7,LOEM,1379980800
417,1910,1998,9/24/2013,2013,-79.0052,43.2972,USEPA,GLNPO,ON22N,5389,20,0.5435,1,3565,10,1.087,73,64,1,0,10.87,12.1,LOEM,1379980800
149,1912,2000,9/26/2013,2013,-76.961,43.289,NYSDEC,BMP,SOL,17203,20,0.462,0,1525,9,1.026666667,208,51,1,0,9.24,10.6,LOEM,1380153600
214,1913,2001,9/30/2013,2013,-76.221,43.657,NYSDEC,BMP,SPL,17296,20,0.7645,0,8985,10,1.529,247,90,1,0,15.29,8.7,LOEM,1380499200
304,13,15,4/9/2018,2018,-79.271633,43.225117,,NA,NA,3413,20,0.58565,1,4064,10,1.1713,52,67,1,0,11.713,5.133,LOTP,1523232000
321,575,598,4/9/2018,2018,-79.353783,43.503483,,NA,NA,5488,20,5.3432,1,9704,10,10.6864,58,94,1,0,106.864,3.04,LOTP,1523232000
325,596,620,4/9/2018,2018,-79.080083,43.51655,,NA,NA,7099,20,6.9259,1,8577,10,13.8518,77,89,1,0,138.518,4.929,LOTP,1523232000
332,675,702,4/9/2018,2018,-79.417167,43.583333,,NA,NA,4507,20,2.3826,1,11396,10,4.7652,57,102,1,0,47.652,3.725,LOTP,1523232000
761,576,599,4/9/2018,2018,-79.353783,43.503483,,NA,NA,5488,20,5.3432,1,9704,10,10.6864,58,94,1,2,106.864,2.764,LOTP,1523232000
763,597,621,4/9/2018,2018,-79.080083,43.51655,,NA,NA,7099,20,6.9259,1,8577,10,13.8518,77,89,1,2,138.518,4.197,LOTP,1523232000
1524,577,600,4/9/2018,2018,-79.353783,43.503483,,NA,NA,5488,20,5.3432,9,9704,10,10.6864,58,94,5,51.7,106.864,3.471,LOTP,1523232000
1530,598,622,4/9/2018,2018,-79.080083,43.51655,,NA,NA,7099,20,6.9259,9,8577,10,13.8518,77,89,5,67.3,138.518,3.271,LOTP,1523232000
1837,578,601,4/9/2018,2018,-79.353783,43.503483,,NA,NA,5488,20,5.3432,17,9704,10,10.6864,58,94,9,93.4,106.864,4.003,LOTP,1523232000
1858,599,623,4/9/2018,2018,-79.080083,43.51655,,NA,NA,7099,20,6.9259,17,8577,10,13.8518,77,89,9,124.6,138.518,3.502,LOTP,1523232000
1859,1914,2002,4/9/2018,2018,-79.08,43.516,USEPA,GLNPO,ON25,7099,20,6.9259,17,8577,10,13.8518,77,89,10,124.6,138.518,3.502,LOEM,1523232000
2022,600,624,4/9/2018,2018,-79.080083,43.51655,,NA,NA,7099,20,6.9259,19,8577,10,13.8518,77,89,10,132.6,138.518,3.575,LOTP,1523232000
123,1915,2003,4/10/2018,2018,-77.31,43.3,NYSDEC,BMP,SPN,16678,20,1.646,0,937,10,3.292,188,47,1,0,32.92,7.3,LOEM,1523318400
124,1916,2004,4/10/2018,2018,-77.31,43.47,NYSDEC,BMP,SPO,21150,20,10.094,0,6647,10,20.188,188,80,1,0,201.88,6.6,LOEM,1523318400
306,192,202,4/10/2018,2018,-78.999667,43.318267,,NA,NA,5806,20,0.83375,1,4791,10,1.6675,75,71,1,0,16.675,6.626,LOTP,1523318400
308,307,322,4/10/2018,2018,-78.73015,43.374733,,NA,NA,7121,20,3.01675,1,4813,10,6.0335,97,71,1,0,60.335,5.103,LOTP,1523318400
311,338,354,4/10/2018,2018,-77.989333,43.383517,,NA,NA,11566,20,1.0516,1,3126,10,2.1032,148,61,1,0,21.032,7.63,LOTP,1523318400
334,732,762,4/10/2018,2018,-78.8019,43.594518,,NA,NA,8348,20,6.93235,1,8835,10,13.8647,97,90,1,0,138.647,2.961,LOTP,1523318400
343,994,1031,4/10/2018,2018,-78.026583,43.717,unknown,NA,NA,14358,20,6.55965,1,9791,10,13.1193,145,94,1,0,131.193,4.223,LOTP,1523318400
351,1115,1153,4/10/2018,2018,-77.43795,43.772217,,NA,NA,21746,20,2.67605,1,11516,10,5.3521,177,102,1,0,53.521,5.106,LOTP,1523318400
352,1162,1202,4/10/2018,2018,-77.15785,43.7864,,NA,NA,24116,20,2.3295,1,11931,10,4.659,197,104,1,0,46.59,2.7,LOTP,1523318400
355,1178,1218,4/10/2018,2018,-78.871167,43.81915,,NA,NA,6992,20,1.5099,1,12366,10,3.0198,98,106,1,0,30.198,3.183,LOTP,1523318400
361,1298,1344,4/10/2018,2018,-78.049783,43.949917,,NA,NA,10984,20,0.4132,1,12577,8,1.033,143,108,1,0,8.264,3.23,LOTP,1523318400
767,733,763,4/10/2018,2018,-78.8019,43.594518,,NA,NA,8348,20,6.93235,1,8835,10,13.8647,97,90,1,2,138.647,3.348,LOTP,1523318400
781,1116,1154,4/10/2018,2018,-77.43795,43.772217,,NA,NA,21746,20,2.67605,1,11516,10,5.3521,177,102,1,2,53.521,3.286,LOTP,1523318400
851,1917,2005,4/10/2018,2018,-78.802,43.6,USEPA,GLNPO,ON33M,8348,20,6.81205,1,8835,10,13.6241,97,91,1,2,136.241,3.348,LOEM,1523318400
864,995,1032,4/10/2018,2018,-78.026583,43.717,unknown,NA,NA,14358,20,6.55965,1,9791,10,13.1193,145,94,1,2.1,131.193,3.767,LOTP,1523318400
924,734,764,4/10/2018,2018,-78.8019,43.594518,,NA,NA,8348,20,6.93235,1,8835,10,13.8647,97,90,1,5,138.647,3.232,LOTP,1523318400
957,1918,2006,4/10/2018,2018,-78.802,43.6,USEPA,GLNPO,ON33M,8348,20,6.81205,1,8835,10,13.6241,97,91,1,5,136.241,3.232,LOEM,1523318400
996,735,765,4/10/2018,2018,-78.8019,43.594518,,NA,NA,8348,20,6.93235,1,8835,10,13.8647,97,90,1,10,138.647,2.757,LOTP,1523318400
1003,1919,2007,4/10/2018,2018,-78.802,43.6,USEPA,GLNPO,ON33M,8348,20,6.81205,1,8835,10,13.6241,97,91,1,10,136.241,4.988,LOEM,1523318400
1155,736,766,4/10/2018,2018,-78.8019,43.594518,,NA,NA,8348,20,6.93235,2,8835,10,13.8647,97,90,2,20,138.647,2.873,LOTP,1523318400
1165,1920,2008,4/10/2018,2018,-78.802,43.6,USEPA,GLNPO,ON33M,8348,20,6.81205,2,8835,10,13.6241,97,91,2,20,136.241,2.873,LOEM,1523318400
1299,737,767,4/10/2018,2018,-78.8019,43.594518,,NA,NA,8348,20,6.93235,4,8835,10,13.8647,97,90,3,30,138.647,4.248,LOTP,1523318400
1301,1921,2009,4/10/2018,2018,-78.802,43.6,USEPA,GLNPO,ON33M,8348,20,6.81205,4,8835,10,13.6241,97,91,3,30,136.241,4.248,LOEM,1523318400
1362,738,768,4/10/2018,2018,-78.8019,43.594518,,NA,NA,8348,20,6.93235,5,8835,10,13.8647,97,90,3,40,138.647,3.526,LOTP,1523318400
1366,1922,2010,4/10/2018,2018,-78.802,43.6,USEPA,GLNPO,ON33M,8348,20,6.81205,5,8835,10,13.6241,97,91,3,40,136.241,3.526,LOEM,1523318400
1454,739,769,4/10/2018,2018,-78.8019,43.594518,,NA,NA,8348,20,6.93235,7,8835,10,13.8647,97,90,4,50,138.647,3.385,LOTP,1523318400
1458,1923,2011,4/10/2018,2018,-78.802,43.6,USEPA,GLNPO,ON33M,8348,20,6.81205,7,8835,10,13.6241,97,91,4,50,136.241,3.385,LOEM,1523318400
1485,1117,1155,4/10/2018,2018,-77.43795,43.772217,,NA,NA,21746,20,2.67605,8,11516,10,5.3521,177,102,5,23.1,53.521,4.605,LOTP,1523318400
1526,996,1033,4/10/2018,2018,-78.026583,43.717,unknown,NA,NA,14358,20,6.55965,9,9791,10,13.1193,145,94,5,63.8,131.193,3.663,LOTP,1523318400
1679,1118,1156,4/10/2018,2018,-77.43795,43.772217,,NA,NA,21746,20,2.67605,13,11516,10,5.3521,177,102,7,36.5,53.521,4.601,LOTP,1523318400
1737,740,770,4/10/2018,2018,-78.8019,43.594518,,NA,NA,8348,20,6.93235,14,8835,10,13.8647,97,90,8,100.1,138.647,3.437,LOTP,1523318400
1738,1924,2012,4/10/2018,2018,-78.802,43.6,USEPA,GLNPO,ON33M,8348,20,6.81205,14,8835,10,13.6241,97,91,8,100.1,136.241,3.437,LOEM,1523318400
1786,1119,1157,4/10/2018,2018,-77.43795,43.772217,,NA,NA,21746,20,2.67605,16,11516,10,5.3521,177,102,9,44.2,53.521,3.439,LOTP,1523318400
1853,997,1034,4/10/2018,2018,-78.026583,43.717,unknown,NA,NA,14358,20,6.55965,17,9791,10,13.1193,145,94,9,117.6,131.193,4.06,LOTP,1523318400
1935,741,771,4/10/2018,2018,-78.8019,43.594518,,NA,NA,8348,20,6.93235,18,8835,10,13.8647,97,90,10,126.7,138.647,3.771,LOTP,1523318400
1936,1925,2013,4/10/2018,2018,-78.802,43.6,USEPA,GLNPO,ON33M,8348,20,6.81205,18,8835,10,13.6241,97,91,10,126.7,136.241,3.771,LOEM,1523318400
2008,998,1035,4/10/2018,2018,-78.026583,43.717,unknown,NA,NA,14358,20,6.55965,19,9791,10,13.1193,145,94,10,125.6,131.193,2.879,LOTP,1523318400
2032,742,772,4/10/2018,2018,-78.8019,43.594518,,NA,NA,8348,20,6.93235,19,8835,10,13.8647,97,90,10,134.5,138.647,3.246,LOTP,1523318400
2033,1926,2014,4/10/2018,2018,-78.802,43.6,USEPA,GLNPO,ON33M,8348,20,6.81205,19,8835,10,13.6241,97,91,10,134.5,136.241,3.246,LOEM,1523318400
318,473,492,4/11/2018,2018,-77.44155,43.443817,,NA,NA,18863,20,9.765,1,6229,10,19.53,180,78,1,0,195.3,3.712,LOTP,1523404800
327,639,666,4/11/2018,2018,-76.785772,43.574018,,NA,NA,24837,20,9.977,1,8483,10,19.954,218,88,1,0,199.54,4.097,LOTP,1523404800
328,640,667,4/11/2018,2018,-77.195905,43.577652,,NA,NA,23160,20,7.6923,1,8459,10,15.3846,194,88,1,0,153.846,4.535,LOTP,1523404800
339,879,915,4/11/2018,2018,-76.287483,43.633117,,NA,NA,20553,20,1.7708,1,8744,10,3.5416,244,89,1,0,35.416,5.394,LOTP,1523404800
346,1034,1071,4/11/2018,2018,-77.0176,43.73185,,NA,NA,25427,20,4.4784,1,11134,10,8.9568,207,100,1,0,89.568,4.729,LOTP,1523404800
357,1220,1263,4/11/2018,2018,-76.9976,43.845667,,NA,NA,25660,20,1.36925,1,12642,10,2.7385,209,108,1,0,27.385,3.685,LOTP,1523404800
359,1244,1287,4/11/2018,2018,-76.734483,43.886383,,NA,NA,27466,20,1.71845,1,12656,10,3.4369,223,108,1,0,34.369,3.273,LOTP,1523404800
778,1035,1072,4/11/2018,2018,-77.0176,43.73185,,NA,NA,25427,20,4.4784,1,11134,10,8.9568,207,100,1,2,89.568,3.886,LOTP,1523404800
863,474,493,4/11/2018,2018,-77.44155,43.443817,,NA,NA,18863,20,9.765,1,6229,10,19.53,180,78,1,2.1,195.3,5.566,LOTP,1523404800
865,641,668,4/11/2018,2018,-77.195905,43.577652,,NA,NA,23160,20,7.6923,1,8459,10,15.3846,194,88,1,2.3,153.846,3.789,LOTP,1523404800
866,1927,2015,4/11/2018,2018,-77.2,43.58,USEPA,GLNPO,ON60,23161,20,7.16045,1,8694,10,14.3209,194,89,1,2.3,143.209,3.789,LOEM,1523404800
960,475,494,4/11/2018,2018,-77.44155,43.443817,,NA,NA,18863,20,9.765,1,6229,10,19.53,180,78,1,5.1,195.3,5.261,LOTP,1523404800
993,476,495,4/11/2018,2018,-77.44155,43.443817,,NA,NA,18863,20,9.765,1,6229,10,19.53,180,78,1,10,195.3,3.330025,LOTP,1523404800
1004,1931,2019,4/11/2018,2018,-77.4381,43.4431,USEPA,GLNPO,ON55M,19272,20,9.765,1,6229,10,19.53,180,78,1,10,195.3,5.989,LOEM,1523404800
1151,477,496,4/11/2018,2018,-77.44155,43.443817,,NA,NA,18863,20,9.765,2,6229,10,19.53,180,78,2,20,195.3,5.118,LOTP,1523404800
1247,478,497,4/11/2018,2018,-77.44155,43.443817,,NA,NA,18863,20,9.765,3,6229,10,19.53,180,78,2,30,195.3,4.408,LOTP,1523404800
1313,479,498,4/11/2018,2018,-77.44155,43.443817,,NA,NA,18863,20,9.765,4,6229,10,19.53,180,78,3,40,195.3,4.215,LOTP,1523404800
1372,480,499,4/11/2018,2018,-77.44155,43.443817,,NA,NA,18863,20,9.765,5,6229,10,19.53,180,78,3,50,195.3,4.425,LOTP,1523404800
1517,1036,1073,4/11/2018,2018,-77.0176,43.73185,,NA,NA,25427,20,4.4784,9,11134,10,8.9568,207,100,5,43,89.568,3.964,LOTP,1523404800
1537,642,669,4/11/2018,2018,-77.195905,43.577652,,NA,NA,23160,20,7.6923,9,8459,10,15.3846,194,88,5,75.5,153.846,3.473,LOTP,1523404800
1578,1928,2016,4/11/2018,2018,-77.2,43.58,USEPA,GLNPO,ON60,23161,20,7.16045,10,8694,10,14.3209,194,89,6,75.5,143.209,3.473,LOEM,1523404800
1589,481,500,4/11/2018,2018,-77.44155,43.443817,,NA,NA,18863,20,9.765,10,6229,10,19.53,180,78,6,100,195.3,4.054,LOTP,1523404800
1832,1037,1074,4/11/2018,2018,-77.0176,43.73185,,NA,NA,25427,20,4.4784,17,11134,10,8.9568,207,100,9,76.4,89.568,3.831,LOTP,1523404800
1908,1038,1075,4/11/2018,2018,-77.0176,43.73185,,NA,NA,25427,20,4.4784,18,11134,10,8.9568,207,100,10,83.9,89.568,3.6,LOTP,1523404800
1950,643,670,4/11/2018,2018,-77.195905,43.577652,,NA,NA,23160,20,7.6923,18,8459,10,15.3846,194,88,10,141,153.846,3.563,LOTP,1523404800
1962,482,501,4/11/2018,2018,-77.44155,43.443817,,NA,NA,18863,20,9.765,18,6229,10,19.53,180,78,10,179,195.3,3.782,LOTP,1523404800
2050,1929,2017,4/11/2018,2018,-77.2,43.58,USEPA,GLNPO,ON60,23161,20,7.16045,19,8694,10,14.3209,194,89,10,141,143.209,3.563,LOEM,1523404800
2059,644,671,4/11/2018,2018,-77.195905,43.577652,,NA,NA,23160,20,7.6923,19,8459,10,15.3846,194,88,10,149,153.846,5.114,LOTP,1523404800
2070,483,502,4/11/2018,2018,-77.44155,43.443817,,NA,NA,18863,20,9.765,19,6229,10,19.53,180,78,10,187,195.3,4.957,LOTP,1523404800
2185,1930,2018,4/11/2018,2018,-77.2,43.58,USEPA,GLNPO,ON60,23161,20,7.16045,20,8694,10,14.3209,194,89,10,149,143.209,5.114,LOEM,1523404800
166,1932,2020,4/12/2018,2018,-76.53,43.95,NYSDEC,BMP,MainDuck,25113,20,1.8085,0,12946,10,3.617,234,111,1,0,36.17,6.65,LOEM,1523491200
52,1934,2022,4/21/2018,2018,-78.12,43.58,NYSDEC,BMP,OOO,13174,20,9.4225,0,7480,10,18.845,140,84,1,0,188.45,7.75,LOEM,1524268800
136,1933,2021,4/21/2018,2018,-77.1,43.62,NYSDEC,BMP,MidLake,23905,20,7.1985,0,9403,10,14.397,201,92,1,0,143.97,5.8,LOEM,1524268800
53,1935,2023,4/24/2018,2018,-78.12,43.41,NYSDEC,BMP,OON,10683,20,3.1165,0,4679,10,6.233,140,70,1,0,62.33,10.6,LOEM,1524528000
185,1936,2024,5/3/2018,2018,-76.4077,44.0822,GLWQA,CSMI,78,20749,20,1.2295,0,13392,10,2.459,242,119,1,0,24.59,4.5,LOEM,1525305600
150,1937,2025,5/9/2018,2018,-76.961,43.289,NYSDEC,BMP,SOL,17203,20,0.462,0,1525,9,1.026666667,208,51,1,0,9.24,8.8,LOEM,1525824000
186,1938,2026,5/11/2018,2018,-76.374,43.925,NYSDEC,BMP,GIL,15913,20,0.437,0,12675,9,0.971111111,242,108,1,0,8.74,6.6,LOEM,1525996800
