FID_fvcomGrid_XYTableToPoint,lat,lng,node,TP_2018ltJuly1
22603,44.10962296,-76.4503479,22603,
22604,44.11645889,-76.45562744,22604,
22605,44.11806107,-76.46130371,22605,
22606,44.11191177,-76.45550537,22606,
22607,43.84595871,-77.13796997,22607,
22608,43.843853,-77.1434021,22608,3.397951603
22609,43.84257126,-77.15991211,22609,3.402308702
22610,43.83969879,-77.16323853,22610,3.402308702
22611,43.84148788,-77.14865112,22611,
22612,43.84047699,-77.15463257,22612,
22613,43.77891541,-77.35894775,22613,3.008601665
22614,43.78947067,-77.34237671,22614,3.037091255
22615,43.76290894,-77.35916138,22615,3.074663162
22616,43.74604034,-77.36062622,22616,3.100653648
22617,43.67362976,-77.36706543,22617,3.820243359
22618,43.65893173,-77.34173584,22618,3.975069761
22619,43.72821426,-77.35968018,22619,3.190712214
22620,43.71021652,-77.35794067,22620,3.348634958
22621,43.69250488,-77.35861206,22621,3.663541555
22622,43.80183029,-77.29537964,22622,3.102730036
22623,43.79399872,-77.30990601,22623,3.078305244
22624,43.78651428,-77.32458496,22624,3.071426868
22625,43.79790115,-77.28039551,22625,3.143393278
22626,43.83339691,-77.22711182,22626,3.24371171
22627,43.83361816,-77.2177124,22627,3.320314407
22628,43.80530548,-77.26837158,22628,3.183981895
22629,43.81290436,-77.25891113,22629,3.194581032
22630,43.82049561,-77.25088501,22630,3.194581032
22631,43.82746506,-77.2437439,22631,3.24371171
22632,43.82691193,-77.23339844,22632,3.24371171
22633,43.83581543,-77.16461182,22633,3.402308702
22634,43.83448792,-77.20874023,22634,3.296804905
22635,43.83621979,-77.20004272,22635,3.331809759
22636,43.83813477,-77.19210815,22636,3.361424923
22637,43.83325958,-77.18728638,22637,3.361424923
22638,43.83465195,-77.17965698,22638,3.3850739
22639,43.83543777,-77.17233276,22639,3.3850739
22640,43.84676361,-77.13208008,22640,
22641,43.51216888,-77.20330811,22641,5.452115059
22642,43.52787399,-77.21362305,22642,5.426726818
22643,43.54415131,-77.22271729,22643,5.213877201
22644,43.56076813,-77.23266602,22644,4.952140331
22645,43.5777092,-77.24490356,22645,4.877211571
22646,43.59477615,-77.25732422,22646,4.676072121
22647,43.61398697,-77.29608154,22647,4.566728592
22648,43.61177826,-77.2696228,22648,4.630582809
22649,43.63315201,-77.30569458,22649,4.490818977
22650,43.65273666,-77.31277466,22650,3.994163275
22651,43.51310349,-77.17373657,22651,5.302181244
22652,43.42291641,-76.99203491,22652,4.965035915
22653,43.4337616,-77.01324463,22653,4.917500973
22654,43.44947052,-77.02706909,22654,5.037995338
22655,43.46469879,-77.04226685,22655,5.080261707
22656,43.47967148,-77.06030273,22656,5.080494404
22657,43.49430466,-77.07971191,22657,5.043354034
22658,43.50842285,-77.0993042,22658,5.231245995
22659,43.4235878,-76.92904663,22659,4.54967165
22660,43.41765976,-76.95184326,22660,4.866590977
22661,43.42929077,-76.96871948,22661,4.847773552
22662,43.42948151,-76.90606689,22662,4.418762684
22663,43.43442535,-76.88134766,22663,4.138195515
22664,43.42648315,-76.85925293,22664,4.038933754
22665,43.42481232,-76.81439209,22665,3.91463542
22666,43.43075943,-76.83694458,22666,3.986261845
22667,43.51832199,-77.14477539,22667,5.36555624
22668,43.52231979,-77.1182251,22668,5.500034809
22669,43.52621078,-77.09289551,22669,5.375547886
22670,43.90956116,-76.43688965,22670,6.637634754
22671,43.91276169,-76.43725586,22671,6.637634754
22672,43.91623306,-76.43731689,22672,6.637634754
22673,43.91963196,-76.43768311,22673,6.637634754
22674,43.92303085,-76.43862915,22674,6.637634754
22675,43.92642593,-76.43972778,22675,6.668878555
22676,43.92980194,-76.44110107,22676,6.668878555
22677,43.93308258,-76.44284058,22677,6.668878555
22678,43.93632126,-76.44485474,22678,6.551652908
22679,43.93972397,-76.44665527,22679,6.541339874
22680,43.94348907,-76.44784546,22680,6.541339874
22681,43.94533157,-76.45324707,22681,6.541339874
22682,43.87881851,-76.39266968,22682,6.445886612
22683,43.88082886,-76.39596558,22683,6.677726269
22684,43.88282776,-76.39959717,22684,6.677726269
22685,43.88435745,-76.40344238,22685,6.677726269
22686,43.88595581,-76.40704346,22686,6.677726269
22687,43.88760757,-76.41040039,22687,6.677726269
22688,43.8891983,-76.41378784,22688,6.677726269
22689,43.88973999,-76.41802979,22689,6.483463764
22690,43.89051056,-76.42175293,22690,6.483463764
22691,43.88929367,-76.42434692,22691,6.483463764
22692,43.89120483,-76.42590332,22692,6.483463764
22693,43.87462997,-76.39230347,22693,6.445886612
22694,43.83345795,-76.35083008,22694,6.03658247
22695,43.83499527,-76.35534668,22695,6.03658247
22696,43.84190369,-76.35632324,22696,6.03658247
22697,43.84552383,-76.35916138,22697,6.03658247
22698,43.83829498,-76.3583374,22698,6.03658247
22699,43.84624863,-76.36489868,22699,6.03658247
22700,43.85022354,-76.36611938,22700,6.269954681
22701,43.85393906,-76.36685181,22701,6.269954681
22702,43.87089157,-76.38943481,22702,6.445886612
22703,43.86709595,-76.38739014,22703,6.445886612
22704,43.86356354,-76.38467407,22704,6.445886612
22705,43.86035919,-76.381073,22705,6.32620573
22706,43.85758972,-76.37680054,22706,6.32620573
22707,43.85544968,-76.37207031,22707,6.32620573
22708,43.90736389,-76.4397583,22708,6.485499382
22709,43.90448761,-76.43887329,22709,6.485499382
22710,43.90206146,-76.43756104,22710,6.485499382
22711,43.9000473,-76.43884277,22711,6.485499382
22712,43.89766693,-76.43807983,22712,6.485499382
22713,43.63961029,-76.34921265,22713,4.285765171
22714,43.6475563,-76.34765625,22714,4.285765171
22715,43.6554718,-76.34619141,22715,4.316092014
22716,43.66220093,-76.34338379,22716,4.316092014
22717,43.67647934,-76.33416748,22717,4.462553501
22718,43.68405914,-76.33407593,22718,4.540903091
22719,43.69205093,-76.33410645,22719,4.540903091
22720,43.7005806,-76.33322144,22720,4.597977638
22721,43.67011261,-76.34347534,22721,4.401573181
22722,43.70868683,-76.33456421,22722,4.597977638
22723,43.76227951,-76.32290649,22723,5.097717762
22724,43.75655365,-76.32058716,22724,5.097717762
22725,43.75066376,-76.31829834,22725,4.97355938
22726,43.76800537,-76.32540894,22726,5.097717762
22727,43.77405548,-76.32733154,22727,5.312698364
22728,43.77967453,-76.33139038,22728,5.312698364
22729,43.7846756,-76.33496094,22729,5.312698364
22730,43.72183609,-76.32739258,22730,4.727216721
22731,43.72871399,-76.32846069,22731,4.801915646
22732,43.7354393,-76.32977295,22732,4.801915646
22733,43.71627426,-76.33535767,22733,4.661180019
22734,43.74641037,-76.32458496,22734,4.97355938
22735,43.74204254,-76.33139038,22735,4.97355938
22736,43.82042313,-76.34664917,22736,5.884593964
22737,43.82888794,-76.35076904,22737,5.884593964
22738,43.82462311,-76.34954834,22738,5.884593964
22739,43.78966904,-76.33822632,22739,5.460078716
22740,43.79457855,-76.3414917,22740,5.491816521
22741,43.80392838,-76.33972168,22741,5.693519115
22742,43.80839157,-76.34280396,22742,5.693519115
22743,43.81259918,-76.34674072,22743,5.641767502
22744,43.8166275,-76.35067749,22744,5.884593964
22745,43.79960251,-76.34469604,22745,5.491816521
22746,43.43112564,-76.79681396,22746,3.783982038
22747,43.49766159,-76.5453186,22747,2.445578098
22748,43.50211716,-76.53710938,22748,2.369497538
22749,43.50659943,-76.52908325,22749,2.315224409
22750,43.50969696,-76.52142334,22750,2.315224409
22751,43.51496506,-76.515625,22751,2.315224409
22752,43.48649597,-76.58105469,22752,2.7593925
22753,43.49193954,-76.57122803,22753,2.7593925
22754,43.49494171,-76.56213379,22754,2.821804285
22755,43.50061798,-76.55596924,22755,2.51936698
22756,43.52189636,-76.48599243,22756,2.623201132
22757,43.52738571,-76.47973633,22757,2.623201132
22758,43.5322876,-76.4720459,22758,2.769555092
22759,43.53654861,-76.46295166,22759,2.769555092
22760,43.54121399,-76.45544434,22760,2.975981236
22761,43.54577637,-76.44793701,22761,2.975981236
22762,43.54905319,-76.44042969,22762,2.975981236
22763,43.57912064,-76.40509033,22763,3.392439127
22764,43.57248688,-76.41268921,22764,3.392439127
22765,43.56582642,-76.42022705,22765,3.306738377
22766,43.55428696,-76.43414307,22766,3.02852869
22767,43.56098557,-76.42993164,22767,3.103530645
22768,43.58596039,-76.39834595,22768,3.537369251
22769,43.59284592,-76.3921814,22769,3.568193913
22770,43.60010147,-76.38659668,22770,3.77196312
22771,43.60618973,-76.38116455,22771,3.799242258
22772,43.51958084,-76.50637817,22772,2.549434662
22773,43.52454376,-76.49765015,22773,2.549434662
22774,43.61346817,-76.3795166,22774,3.799242258
22775,43.6231842,-76.36434937,22775,4.022848129
22776,43.62967682,-76.36004639,22776,4.022848129
22777,43.63690948,-76.35998535,22777,4.23860836
22778,43.62194824,-76.37582397,22778,3.966984034
22779,43.47747421,-76.62210083,22779,2.768955231
22780,43.48043823,-76.61135864,22780,2.650972605
22781,43.48610306,-76.60357666,22781,2.713719845
22782,43.49141693,-76.5925293,22782,2.713719845
22783,43.46855545,-76.67056274,22783,3.051653624
22784,43.47377014,-76.65710449,22784,2.910220623
22785,43.47631454,-76.64428711,22785,2.855127335
22786,43.48312759,-76.63427734,22786,2.626341581
22787,43.47554398,-76.68563843,22787,3.154500246
22788,43.46777725,-76.69711304,22788,3.123537779
22789,43.43677902,-76.77755737,22789,3.664790392
22790,43.44387436,-76.76013184,22790,3.535946608
22791,43.46417618,-76.71200562,22791,3.326972723
22792,43.45768738,-76.72793579,22792,3.435782909
22793,43.45061111,-76.74346924,22793,3.535946608
22794,43.92956924,-77.03851318,22794,3.48141098
22795,43.92742157,-77.03778076,22795,3.48141098
22796,43.924366,-77.03305054,22796,3.415759563
22797,43.92630768,-77.03518677,22797,3.48141098
22798,43.92412949,-77.0300293,22798,3.415759563
22799,43.92430496,-77.02661133,22799,
22800,43.92438126,-77.02313232,22800,
22801,43.93197632,-77.03948975,22801,3.48141098
22802,44.21334076,-76.47091675,22802,5.375749111
22803,44.221138,-76.4715271,22803,5.3860116
22804,44.21701813,-76.47317505,22804,5.375749111
22805,44.22459412,-76.47601318,22805,5.3860116
22806,44.22889328,-76.47854614,22806,5.3860116
22807,44.20950317,-76.47406006,22807,5.375749111
22808,44.20593643,-76.47079468,22808,5.375749111
22809,44.20185852,-76.47296143,22809,5.320008755
22810,44.19753265,-76.47406006,22810,5.352052212
22811,44.19304276,-76.47512817,22811,5.352052212
22812,44.18855667,-76.47576904,22812,5.340205669
22813,44.18424225,-76.47583008,22813,5.340205669
22814,43.94758606,-76.4581604,22814,6.541339874
22815,43.95466995,-76.45199585,22815,6.515367508
22816,43.95244217,-76.45736694,22816,6.515367508
22817,43.95931625,-76.45111084,22817,6.515367508
22818,43.996521,-76.43530273,22818,6.256011486
22819,43.98999405,-76.43206787,22819,6.256011486
22820,43.98651886,-76.43295288,22820,6.256011486
22821,43.99264145,-76.43548584,22821,6.256011486
22822,43.96547318,-76.44500732,22822,6.544287205
22823,43.96371841,-76.45056152,22823,6.515367508
22824,43.9695549,-76.44451904,22824,6.411548615
22825,43.97365952,-76.44354248,22825,6.411548615
22826,43.97780228,-76.44186401,22826,6.411548615
22827,43.98178101,-76.43978882,22827,6.411548615
22828,43.98533249,-76.43768311,22828,6.336752415
22829,44.04327011,-76.43511963,22829,5.526769161
22830,44.04681015,-76.43478394,22830,5.526769161
22831,44.05012512,-76.43362427,22831,5.526769161
22832,44.05285263,-76.43630981,22832,5.526769161
22833,44.05597305,-76.43884277,22833,5.391129971
22834,44.05932999,-76.43667603,22834,5.391129971
22835,44.06251526,-76.44021606,22835,5.391129971
22836,44.06585693,-76.44342041,22836,5.391129971
22837,44.03199768,-76.43417358,22837,5.71228075
22838,44.03570557,-76.43484497,22838,5.71228075
22839,44.03943253,-76.43499756,22839,5.71228075
22840,44.02986145,-76.43789673,22840,5.71228075
22841,44.02604294,-76.43640137,22841,5.71228075
22842,44.02199173,-76.43466187,22842,6.002027035
22843,44.01486969,-76.43380737,22843,6.002027035
22844,44.01825333,-76.43655396,22844,6.002027035
22845,44.01153946,-76.43658447,22845,6.002027035
22846,44.00975418,-76.44110107,22846,6.134026527
22847,43.99907303,-76.43939209,22847,6.247920036
22848,44.00336456,-76.43862915,22848,6.134026527
22849,44.00632858,-76.44244385,22849,6.247920036
22850,44.13449478,-76.45446777,22850,
22851,44.14120102,-76.45895386,22851,
22852,44.13736725,-76.45828247,22852,
22853,44.14452744,-76.46478271,22853,
22854,44.13031387,-76.45681763,22854,
22855,44.06962204,-76.44534302,22855,5.028584957
22856,44.07320786,-76.44607544,22856,5.028584957
22857,44.07684326,-76.44714355,22857,5.028584957
22858,44.08273697,-76.44512939,22858,5.018843174
22859,44.08602905,-76.44378662,22859,5.018843174
22860,44.08945465,-76.4446106,22860,5.018843174
22861,44.08066559,-76.44854736,22861,5.018843174
22862,44.09212875,-76.44781494,22862,5.018843174
22863,44.09592056,-76.4508667,22863,4.922084808
22864,44.10057449,-76.45117188,22864,4.922084808
22865,44.10504532,-76.45077515,22865,4.922084808
22866,44.10733032,-76.45541382,22866,4.922084808
22867,44.11406708,-76.46105957,22867,
22868,44.11684418,-76.46694946,22868,
22869,44.10958481,-76.46054077,22869,
22870,43.84260559,-77.13168335,22870,3.397951603
22871,43.84164047,-77.13803101,22871,3.397951603
22872,43.83913422,-77.14282227,22872,3.397951603
22873,43.83701706,-77.15707397,22873,3.402308702
22874,43.83740616,-77.14935303,22874,
22875,43.77271271,-77.3343811,22875,3.087417126
22876,43.75579453,-77.33584595,22876,3.128323555
22877,43.73863983,-77.33679199,22877,3.157067537
22878,43.6814003,-77.33682251,22878,3.687437773
22879,43.67122269,-77.31716919,22879,3.903819084
22880,43.72041321,-77.33514404,22880,3.407233238
22881,43.70110703,-77.33273315,22881,3.701164484
22882,43.78852463,-77.29391479,22882,3.117974043
22883,43.77905655,-77.30947876,22883,3.110052109
22884,43.7865181,-77.27838135,22884,3.158918381
22885,43.79337311,-77.26531982,22885,3.199989557
22886,43.82722092,-77.22293091,22886,3.24371171
22887,43.82788849,-77.21389771,22887,3.320314407
22888,43.8011322,-77.25448608,22888,3.223493099
22889,43.80933762,-77.24609375,22889,3.254747152
22890,43.81745148,-77.23828125,22890,3.254747152
22891,43.82086945,-77.2281189,22891,3.333984137
22892,43.83240891,-77.15844727,22892,3.402308702
22893,43.83122253,-77.16656494,22893,3.419726372
22894,43.82954407,-77.20428467,22894,3.344397783
22895,43.83117676,-77.19564819,22895,3.344397783
22896,43.82336044,-77.209198,22896,3.320314407
22897,43.82642746,-77.19030762,22897,3.375565767
22898,43.82801056,-77.18191528,22898,3.375565767
22899,43.82957458,-77.17410278,22899,3.400820017
22900,43.84706116,-77.12661743,22900,
22901,43.85063171,-77.1229248,22901,
22902,43.85420227,-77.11941528,22902,
22903,43.85734177,-77.1151123,22903,
22904,43.84333038,-77.12414551,22904,3.397951603
22905,43.86022568,-77.11077881,22905,
22906,43.52944183,-77.18643188,22906,5.276117802
22907,43.54569244,-77.19592285,22907,5.24978447
22908,43.56190872,-77.20578003,22908,5.123084545
22909,43.57833481,-77.21789551,22909,4.954506397
22910,43.59498596,-77.23016357,22910,4.818783283
22911,43.61132431,-77.2427063,22911,4.623364925
22912,43.63059616,-77.27911377,22912,4.495740414
22913,43.62634277,-77.25601196,22913,4.532351971
22914,43.64955902,-77.28503418,22914,4.407261848
22915,43.66971207,-77.29269409,22915,4.033422947
22916,43.53246689,-77.159729,22916,5.407222271
22917,43.44133759,-76.98648071,22917,4.88352108
22918,43.45439148,-77.00216675,22918,4.701105595
22919,43.46912384,-77.01754761,22919,4.734744072
22920,43.48390579,-77.03540039,22920,5.023879051
22921,43.49850082,-77.05462646,22921,5.117217541
22922,43.51241684,-77.07406616,22922,5.089259148
22923,43.4416008,-76.92150879,22923,4.245892048
22924,43.43544388,-76.94509888,22924,4.60556221
22925,43.44775772,-76.96173096,22925,4.57381916
22926,43.44737625,-76.89764404,22926,4.20181942
22927,43.45272446,-76.87353516,22927,4.108348846
22928,43.4418602,-76.85690308,22928,4.05875349
22929,43.438591,-76.81585693,22929,3.842071772
22930,43.44530869,-76.8352356,22930,3.926949024
22931,43.53667068,-77.13327026,22931,5.53965044
22932,43.54071808,-77.10769653,22932,5.541553974
22933,43.5439949,-77.08343506,22933,5.42180109
22934,43.52985764,-77.06814575,22934,5.243182182
22935,43.91054916,-76.44042969,22935,6.570169926
22936,43.91397095,-76.44091797,22936,6.570169926
22937,43.91738892,-76.44155884,22937,6.570169926
22938,43.92072296,-76.44256592,22938,6.570169926
22939,43.92405701,-76.44384766,22939,6.570169926
22940,43.92738342,-76.44540405,22940,6.551652908
22941,43.93063354,-76.44732666,22941,6.551652908
22942,43.93385696,-76.44952393,22942,6.551652908
22943,43.93726349,-76.45150757,22943,6.551652908
22944,43.94107437,-76.45281982,22944,6.541339874
22945,43.9428978,-76.45843506,22945,6.541339874
22946,43.87659454,-76.3972168,22946,6.449659824
22947,43.87955856,-76.39978027,22947,6.677726269
22948,43.88083649,-76.40359497,22948,6.677726269
22949,43.88239288,-76.40737915,22949,6.677726269
22950,43.8841095,-76.41085815,22950,6.677726269
22951,43.88583755,-76.41409302,22951,6.677726269
22952,43.88721466,-76.41741943,22952,6.483463764
22953,43.88827896,-76.42108154,22953,6.483463764
22954,43.89075089,-76.42892456,22954,6.483463764
22955,43.89133835,-76.4319458,22955,6.483463764
22956,43.88723373,-76.42468262,22956,6.483463764
