"","I","J","XCent","YCent","lat","lon","node","depth","maxSigma"
"4494",131,69,721101.5,4809588.2,43.40657876,-78.26936137,4494,50.12,10
"4495",132,69,722443.1,4809603,43.40631519,-78.25280503,4495,49.373,10
"4496",133,69,723784.2,4809632.7,43.4061834,-78.23624904,4496,48.095,10
"4497",134,69,725124.6,4809677.3,43.40618342,-78.21969574,4497,46.482,10
"4498",135,69,726465.1,4809722,43.40618191,-78.20314128,4498,47.745,10
"4499",136,69,727805.5,4809766.6,43.40617713,-78.18658823,4499,47.722,10
"4500",137,69,729144.3,4809824.9,43.40629365,-78.1700493,4500,51.072,10
"4501",138,69,730481.3,4809896.7,43.40652974,-78.15352695,4501,53.733,10
"4502",139,69,731818.4,4809968.6,43.40676431,-78.13700332,4502,56.787,10
"4503",140,69,733155.5,4810040.4,43.40699558,-78.12047973,4503,59.529,10
"4504",141,69,734492.3,4810043.8,43.40660943,-78.10398917,4504,61.445,10
"4505",142,69,735828.9,4809978.6,43.40560407,-78.08753099,4505,61.108,10
"4506",143,69,737165.4,4809913.5,43.40459728,-78.07107468,4506,59.385,10
"4507",144,69,738502,4809848.3,43.4035872,-78.05461785,4507,57.594,10
"4508",145,69,739835.9,4809781.8,43.40256394,-78.03819557,4508,57.122,10
"4509",146,69,741167.2,4809713.9,43.40152659,-78.02180665,4509,56.799,10
"4510",147,69,742498.5,4809646,43.40048689,-78.00541842,4510,55.877,10
"4511",148,69,743829.8,4809578.1,43.39944486,-77.98903088,4511,56.086,10
"4512",149,69,745163.3,4809476.9,43.39810035,-77.97263183,4512,55.227,10
"4513",150,69,746498.9,4809342.3,43.39645249,-77.95622278,4513,54.99,10
"4514",151,69,747834.6,4809207.7,43.39480227,-77.93981353,4514,54.923,10
"4515",152,69,749170.3,4809073.1,43.39314971,-77.92340529,4515,55.167,10
"4516",153,69,750502,4808922.5,43.3913523,-77.90705472,4516,56.187,10
"4517",154,69,751829.7,4808755.9,43.38941006,-77.89076192,4517,56.091,10
"4518",155,69,753157.5,4808589.2,43.38746459,-77.87446911,4518,52.877,10
"4519",156,69,754485.2,4808422.6,43.38551776,-77.85817866,4519,53.625,10
"4520",157,69,755814.9,4808262,43.3836219,-77.84186193,4520,55.051,10
"4521",158,69,757146.5,4808107.5,43.38177793,-77.82552007,4521,57.548,10
"4522",159,69,758478.2,4807952.9,43.37993073,-77.80917815,4522,57.15,10
"4523",160,69,759809.8,4807798.4,43.37808214,-77.79283854,4523,56.323,10
"4524",161,69,761136.5,4807665.4,43.37642625,-77.7765502,4524,56.58,10
"4525",162,69,762458.1,4807554,43.37496402,-77.76031539,4525,58.737,10
"4526",163,69,763779.8,4807442.5,43.37349858,-77.74408032,4526,60.227,10
"4527",164,69,765101.5,4807331.1,43.37203175,-77.72784612,4527,61.5,10
"4528",165,69,766436.7,4807207.5,43.37044818,-77.71145241,4528,61.678,10
"4529",166,69,767785.4,4807071.6,43.3687469,-77.69489936,4529,61.791,10
"4530",167,69,769134.1,4806935.7,43.36704325,-77.67834738,4530,62.65,10
"4531",168,69,770482.8,4806799.9,43.36533812,-77.66179642,4531,63.754,10
"4532",169,69,771869.7,4806701.6,43.3639539,-77.6447573,4532,65.692,10
"4533",170,69,773294.9,4806641,43.36289211,-77.62722845,4533,68.35,10
"4534",171,69,774720,4806580.4,43.36182768,-77.60970162,4534,74.636,10
"4535",172,69,776145.1,4806519.9,43.36076148,-77.59217551,4535,77.985,10
"4536",173,69,777594,4806446.4,43.35956697,-77.57436359,4536,76.69,10
"4537",174,69,779066.5,4806360,43.35824499,-77.55626839,4537,75.184,10
"4538",175,69,780539.1,4806273.6,43.35692014,-77.53817293,4538,73.368,10
"4539",176,69,782011.6,4806187.3,43.35559338,-77.52007962,4539,83.838,10
"4540",177,69,783455.5,4806096,43.35422962,-77.50234213,4540,111.421,10
"4541",178,69,784870.7,4805999.8,43.35282998,-77.48496163,4541,125.455,10
"4542",179,69,786285.9,4805903.7,43.35142861,-77.46758205,4542,132.687,10
"4543",180,69,787701.1,4805807.5,43.35002373,-77.45020349,4543,137.056,10
"4544",181,69,789125.9,4805708.1,43.34858378,-77.43270938,4544,145.592,10
"4545",182,69,790560.3,4805605.5,43.34710871,-77.41509974,4545,137.312,10
"4546",183,69,791994.7,4805503,43.34563185,-77.39749109,4546,118.187,10
"4547",184,69,793429.1,4805400.4,43.3441514,-77.37988352,4547,106.031,10
"4548",185,69,794870.7,4805301,43.3426942,-77.36218662,4548,99.192,10
"4549",186,69,796319.5,4805204.7,43.34125931,-77.34440044,4549,94.406,10
"4550",187,69,797768.4,4805108.5,43.33982254,-77.32661399,4550,90.276,10
"4551",188,69,799217.3,4805012.2,43.33838212,-77.30882862,4551,84.434,10
"4552",189,69,800657.8,4804927.4,43.33704566,-77.29114139,4552,79.428,10
"4553",190,69,802090.1,4804854,43.33581221,-77.2735498,4553,74.757,10
"4554",191,69,803522.3,4804780.6,43.33457612,-77.25596033,4554,70.393,10
"4555",192,69,804954.6,4804707.2,43.3333373,-77.23837054,4555,69.854,10
"4556",193,69,806387.6,4804638.8,43.33214043,-77.22077024,4556,65.557,10
"4557",194,69,807821.5,4804575.3,43.33098454,-77.20315701,4557,60.934,10
"4558",195,69,809255.4,4804511.9,43.32982684,-77.18554457,4558,59.952,10
"4559",196,69,810689.2,4804448.5,43.3286665,-77.16793423,4559,59.41,10
"4560",197,69,812110.9,4804415.1,43.32777801,-77.15045661,4560,58.088,10
"4561",198,69,813520.3,4804411.9,43.32716331,-77.13311382,4561,56.628,10
"4562",199,69,814929.8,4804408.6,43.32654504,-77.1157704,4562,57.092,10
"4563",200,69,816339.2,4804405.4,43.32592509,-77.09842869,4563,56.264,10
"4564",201,69,817766.8,4804429.7,43.32554188,-77.08084766,4564,58.219,10
"4565",202,69,819212.5,4804481.6,43.32539622,-77.06302831,4565,59.623,10
"4566",203,69,820658.2,4804533.5,43.32524779,-77.04520923,4566,58.401,10
"4567",204,69,822103.8,4804585.4,43.32509663,-77.02739169,4567,55.863,10
"4568",205,69,823523.2,4804650.1,43.32506892,-77.00988925,4568,53.083,10
"4569",206,69,824916.2,4804727.6,43.32516491,-76.99270429,4569,50.516,10
"4570",207,69,826309.2,4804805.1,43.3252583,-76.97551945,4570,46.463,10
"4571",208,69,827702.2,4804882.6,43.32534911,-76.95833476,4571,44.165,10
"4572",209,69,829241.4,4804959,43.32536349,-76.93935218,4572,40.211,10
"4573",210,69,830926.8,4805034.4,43.32530146,-76.91857178,4573,35.533,10
"4574",211,69,832612.2,4805109.8,43.32523564,-76.89779172,4574,28.993,10
"4575",212,69,834297.7,4805185.2,43.325166,-76.87701075,4575,21.466,10
"4576",213,69,835981.6,4805285.1,43.32531332,-76.85623482,4576,14.878,10
"4577",214,69,837663.9,4805409.4,43.3256767,-76.83546377,4577,11.132,10
"4578",215,69,839346.2,4805533.8,43.32603718,-76.8146927,4578,9.336,9
"4579",216,69,841028.6,4805658.1,43.32639293,-76.79392051,4579,7.726,8
"4580",217,69,842702.4,4805801.2,43.32691763,-76.77324242,4580,4.365,4
"4581",218,69,844367.7,4805963.2,43.32761217,-76.75265699,4581,2.674,3
"4582",43,70,631207.4,4783808.6,43.19565919,-79.38513858,4582,6.654,7
"4583",44,70,632038.3,4784211.5,43.19914097,-79.37481986,4583,10.047,10
"4584",45,70,632865,4784601.3,43.20250462,-79.36455482,4584,13.15,10
"4585",46,70,633687.7,4784978.1,43.20575103,-79.35434104,4585,15.147,10
"4586",47,70,634510.4,4785354.9,43.2089965,-79.3441262,4586,17.06,10
"4587",48,70,635333.1,4785731.7,43.21224104,-79.33391029,4587,20.174,10
"4588",49,70,636303,4786204.3,43.21632037,-79.32185816,4588,21.513,10
"4589",50,70,637420,4786772.6,43.22123301,-79.30797021,4589,21.407,10
"4590",51,70,638537.1,4787340.9,43.2261439,-79.29407883,4590,19.707,10
"4591",52,70,639654.1,4787909.2,43.23105307,-79.2801865,4591,18.119,10
"4592",53,70,640744,4788481.2,43.23599888,-79.26662464,4592,16.745,10
"4593",54,70,641806.7,4789056.9,43.24098146,-79.25339453,4593,14.463,10
"4594",55,70,642869.4,4789632.7,43.24596336,-79.24016228,4594,13.918,10
"4595",56,70,643932.1,4790208.4,43.25094278,-79.22692794,4595,14.506,10
"4596",57,70,644949,4790753.7,43.25565584,-79.21426345,4596,15.293,10
"4597",58,70,645920,4791268.4,43.26010093,-79.20217039,4597,15.774,10
"4598",59,70,646890.9,4791783.1,43.26454473,-79.19007684,4598,16.222,10
"4599",60,70,647861.9,4792297.9,43.26898809,-79.1779803,4599,15.523,10
"4600",61,70,648829,4792755.1,43.27291251,-79.16594564,4600,15.487,10
"4601",62,70,649792.3,4793155,43.27632068,-79.15397188,4601,13.913,10
"4602",63,70,650755.5,4793554.8,43.2797267,-79.14199807,4602,12.55,10
"4603",64,70,651718.8,4793954.7,43.28313231,-79.1300217,4603,10.536,10
"4604",65,70,652693.8,4794322.8,43.28624808,-79.11790872,4604,7.776,8
"4605",66,70,653680.5,4794659.1,43.28907396,-79.10565928,4605,6.922,7
"4606",67,70,654667.2,4794995.5,43.29189941,-79.09340872,4606,6.044,6
"4607",68,70,655653.9,4795331.9,43.29472352,-79.08115707,4607,5.9,6
"4608",69,70,656654.1,4795659.1,43.29746069,-79.06874061,4608,8.044,8
"4609",70,70,657667.8,4795977.1,43.30011087,-79.05615938,4609,9.779,10
"4610",71,70,658681.5,4796295.2,43.30276054,-79.04357707,4610,10.321,10
"4611",72,70,659695.1,4796613.2,43.30540792,-79.03099497,4611,11.107,10
"4612",73,70,660717.5,4796941.2,43.30814201,-79.01830046,4612,11.85,10
"4613",74,70,661748.6,4797279.3,43.31096369,-79.00549467,4613,13.13,10
"4614",75,70,662779.7,4797617.4,43.3137839,-78.99268774,4614,13.465,10
"4615",76,70,663810.8,4797955.4,43.31660176,-78.97987971,4615,16.029,10
"4616",77,70,664818.8,4798303.7,43.31951591,-78.96735215,4616,22.695,10
"4617",78,70,665803.6,4798662.1,43.32252466,-78.95510635,4617,27.083,10
"4618",79,70,666788.4,4799020.6,43.32553298,-78.94285935,4618,26.609,10
"4619",80,70,667773.2,4799379,43.32853905,-78.93061122,4619,30.909,10
"4620",81,70,668731.1,4799719.8,43.33139145,-78.91869893,4620,34.856,10
"4621",82,70,669661.9,4800042.8,43.33408853,-78.90712514,4621,39.649,10
"4622",83,70,670592.8,4800365.8,43.33678438,-78.89554914,4622,42.942,10
"4623",84,70,671523.7,4800688.9,43.33947995,-78.88397212,4623,46.619,10
"4624",85,70,672403.8,4800986.1,43.34195291,-78.87302857,4624,47.129,10
"4625",86,70,673233.1,4801257.4,43.34420347,-78.86271867,4625,46.816,10
"4626",87,70,674062.4,4801528.7,43.34645307,-78.85240804,4626,46.342,10
"4627",88,70,674891.8,4801800.1,43.34870261,-78.84209541,4627,45.36,10
"4628",89,70,675862.2,4802102.5,43.35119715,-78.83003355,4628,47.778,10
"4629",90,70,676973.8,4802436.1,43.35393788,-78.81621957,4629,48.569,10
"4630",91,70,678085.4,4802769.6,43.35667602,-78.80240445,4630,50.137,10
"4631",92,70,679196.9,4803103.2,43.35941339,-78.78858935,4631,50.581,10
"4632",93,70,680284.8,4803417,43.36197656,-78.77507061,4632,48.276,10
"4633",94,70,681349,4803711,43.36436568,-78.76184964,4633,47.014,10
"4634",95,70,682413.2,4804004.9,43.36675235,-78.74862771,4634,48.056,10
"4635",96,70,683477.4,4804298.9,43.36913836,-78.73540478,4635,48.863,10
"4636",97,70,684518.6,4804612.5,43.37170482,-78.72245793,4636,50.576,10
"4637",98,70,685536.6,4804945.7,43.37445187,-78.70978957,4637,53.689,10
"4638",99,70,686554.7,4805278.9,43.37719746,-78.69711887,4638,55.894,10
"4639",100,70,687572.7,4805612.1,43.37994164,-78.68444832,4639,58.206,10
"4640",101,70,688597.9,4805928.3,43.38252964,-78.67169373,4640,58.856,10
"4641",102,70,689630.1,4806227.7,43.38496326,-78.65885757,4641,57.995,10
"4642",103,70,690662.3,4806527,43.38739452,-78.64602048,4642,60.664,10
"4643",104,70,691694.5,4806826.3,43.38982431,-78.63318242,4643,64.009,10
"4644",105,70,692736.9,4807116.5,43.39216815,-78.62022076,4644,66.41,10
"4645",106,70,693789.5,4807397.5,43.39442509,-78.60713559,4645,62.833,10
"4646",107,70,694842.1,4807678.5,43.3966805,-78.5940495,4646,60.742,10
"4647",108,70,695894.8,4807959.4,43.39893347,-78.58096131,4647,61.962,10
"4648",109,70,696922.2,4808187.8,43.40071925,-78.56820326,4648,61.877,10
"4649",110,70,697924.3,4808363.4,43.40203526,-78.5557758,4649,62.866,10
"4650",111,70,698926.5,4808539.1,43.40335078,-78.54334659,4650,63.507,10
"4651",112,70,699928.6,4808714.8,43.40466496,-78.53091813,4651,64.177,10
"4652",113,70,700918.1,4808843,43.40555383,-78.51866212,4652,62.43,10
"4653",114,70,701894.8,4808923.9,43.40601933,-78.5065812,4653,60.331,10
"4654",115,70,702871.6,4809004.7,43.40648262,-78.49449897,4654,59.244,10
"4655",116,70,703848.3,4809085.6,43.40694555,-78.4824178,4655,59.366,10
"4656",117,70,704880.3,4809174.9,43.40746766,-78.46965104,4656,58.94,10
"4657",118,70,705967.4,4809272.7,43.40804966,-78.45620108,4657,58.491,10
"4658",119,70,707054.5,4809370.5,43.40863008,-78.44275093,4658,57.699,10
"4659",120,70,708141.6,4809468.3,43.40920891,-78.4293006,4659,57.957,10
"4660",121,70,709267.1,4809548.4,43.40961621,-78.41538306,4660,57.892,10
"4661",122,70,710430.8,4809610.6,43.40985009,-78.40100098,4661,57.914,10
"4662",123,70,711594.5,4809672.9,43.41008305,-78.38661884,4662,57.741,10
"4663",124,70,712758.2,4809735.1,43.4103133,-78.37223671,4663,57.441,10
"4664",125,70,713889.2,4809785.9,43.41044852,-78.35826248,4664,56.74,10
"4665",126,70,714987.3,4809825.4,43.41048982,-78.34469863,4665,55.598,10
"4666",127,70,716085.5,4809864.8,43.41052858,-78.33113365,4666,54.285,10
"4667",128,70,717183.6,4809904.3,43.41056666,-78.31756992,4667,54.241,10
"4668",129,70,718403.6,4809933.6,43.41047589,-78.30250639,4668,54.325,10
"4669",130,70,719745.5,4809952.8,43.41025659,-78.28594314,4669,54.128,10
"4670",131,70,721087.4,4809972,43.41003489,-78.26938013,4670,54.773,10
"4671",132,70,722429.3,4809991.2,43.40981079,-78.25281736,4671,53.803,10
"4672",133,70,723770.8,4810021.5,43.40968424,-78.23625523,4672,51.516,10
"4673",134,70,725111.9,4810062.8,43.40965435,-78.2196937,4673,49.041,10
"4674",135,70,726453,4810104.2,43.40962295,-78.20313226,4674,50.089,10
"4675",136,70,727794.1,4810145.5,43.40958826,-78.18657101,4675,50.888,10
"4676",137,70,729134,4810196.5,43.40963876,-78.17002064,4676,54.631,10
"4677",138,70,730472.5,4810257.1,43.40977364,-78.1534836,4677,56.841,10
"4678",139,70,731811.1,4810317.7,43.40990608,-78.13694537,4678,59.605,10
"4679",140,70,733149.7,4810378.3,43.41003613,-78.1204072,4679,62.329,10
"4680",141,70,734488.1,4810380.2,43.40963596,-78.10389672,4680,64.458,10
"4681",142,70,735826.3,4810323.4,43.4087056,-78.08741437,4681,64.875,10
"4682",143,70,737164.5,4810266.6,43.40777287,-78.07093266,4682,64.134,10
"4683",144,70,738502.7,4810209.8,43.40683778,-78.05445158,4683,63.201,10
"4684",145,70,739838.6,4810147.7,43.4058534,-78.03800182,4684,62.97,10
"4685",146,70,741172.2,4810080.4,43.40482064,-78.0215834,4685,62.086,10
"4686",147,70,742505.8,4810013.1,43.40378555,-78.00516565,4686,62.25,10
"4687",148,70,743839.4,4809945.9,43.402749,-77.98874856,4687,62.049,10
"4688",149,70,745174.4,4809846.3,43.40141832,-77.97232941,4688,60.988,10
"4689",150,70,746510.8,4809714.5,43.39979531,-77.95590835,4689,60.217,10
"4690",151,70,747847.2,4809582.8,43.39817085,-77.93948826,4690,59.81,10
"4691",152,70,749183.5,4809451,43.3965432,-77.92307046,4691,59.508,10
"4692",153,70,750516.3,4809303.1,43.39476962,-77.90670419,4692,60.04,10
"4693",154,70,751845.6,4809139.3,43.39285194,-77.89038949,4693,60.496,10
"4694",155,70,753174.8,4808975.4,43.3909311,-77.87407722,4694,57.048,10
"4695",156,70,754504,4808811.5,43.38900795,-77.85776611,4695,57.758,10
"4696",157,70,755834.8,4808653,43.38713051,-77.84143393,4696,58.874,10
"4697",158,70,757167.3,4808499.9,43.38529874,-77.82507939,4697,60.746,10
"4698",159,70,758499.8,4808346.8,43.38346465,-77.80872597,4698,60.896,10
"4699",160,70,759832.2,4808193.7,43.38162828,-77.79237491,4699,60.978,10
"4700",161,70,761160.7,4808059.9,43.37996447,-77.77606384,4700,60.763,10
"4701",162,70,762485.3,4807945.4,43.37847323,-77.75979262,4701,62.145,10
"4702",163,70,763809.9,4807830.9,43.3769797,-77.74352233,4702,62.849,10
"4703",164,70,765134.5,4807716.4,43.37548387,-77.72725299,4703,63.934,10
"4704",165,70,766470.7,4807588,43.37385668,-77.71084839,4704,65.197,10
"4705",166,70,767818.6,4807445.8,43.37209893,-77.69430737,4705,65.787,10
"4706",167,70,769166.5,4807303.5,43.37033792,-77.67776751,4706,65.641,10
"4707",168,70,770514.4,4807161.2,43.36857454,-77.66122875,4707,67.162,10
"4708",169,70,771901.5,4807061.7,43.36717934,-77.64418687,4708,69.147,10
"4709",170,70,773327.9,4807004.8,43.36615026,-77.62664048,4709,72.248,10
"4710",171,70,774754.2,4806947.9,43.36511853,-77.60909609,4710,80.183,10
"4711",172,70,776180.5,4806891.1,43.36408502,-77.59155241,4711,83.781,10
"4712",173,70,777625.9,4806820.2,43.36291505,-77.57378133,4712,82.026,10
"4713",174,70,779090.3,4806735.4,43.36161034,-77.55578413,4713,79.126,10
"4714",175,70,780554.8,4806650.7,43.36030368,-77.5377866,4714,77.416,10
"4715",176,70,782019.2,4806565.9,43.35899334,-77.5197913,4715,92.04,10
"4716",177,70,783460,4806475.9,43.35764236,-77.50209034,4716,117.81,10
"4717",178,70,784877.1,4806380.8,43.35625181,-77.48468491,4717,129.839,10
"4718",179,70,786294.2,4806285.6,43.35485774,-77.46728049,4718,136.39,10
"4719",180,70,787711.3,4806190.5,43.35346193,-77.44987699,4719,141.415,10
"4720",181,70,789136,4806092.4,43.35203362,-77.43238245,4720,151.999,10
"4721",182,70,790568.4,4805991.4,43.35057362,-77.41479562,4721,147.746,10
"4722",183,70,792000.8,4805890.5,43.34911183,-77.39720975,4722,130.101,10
"4723",184,70,793433.1,4805789.5,43.3476465,-77.3796262,4723,116.569,10
"4724",185,70,794871.2,4805691.9,43.34620678,-77.36197042,4724,108.165,10
"4725",186,70,796314.9,4805597.6,43.3447918,-77.34424494,4725,100.675,10
"4726",187,70,797758.7,4805503.3,43.34337406,-77.32651923,4726,97.984,10
"4727",188,70,799202.4,4805409.1,43.34195453,-77.30879571,4727,92.419,10
"4728",189,70,800639.2,4805326.2,43.34063658,-77.29115196,4728,85.61,10
"4729",190,70,802068.9,4805254.8,43.33942211,-77.27359023,4729,81.433,10
"4730",191,70,803498.7,4805183.3,43.33820402,-77.25602822,4730,76.646,10
"4731",192,70,804928.4,4805111.9,43.3369842,-77.23846828,4731,75.481,10
"4732",193,70,806358.6,4805047.8,43.33582709,-77.22089899,4732,71.253,10
