"","X.2","X.1","X","date_time","Year","Longitude","Latitude","Agency","Program","station_id","node_fvcom","nLayers_fvcom","sigthick_fvcom","sigma","node_EFDC","nLayers_efdc","sigthick_efdc","I_Index","J_Index","K_Index","sample_depth","water_depth","TP_ugL.1","Model_source","JulianDate"
"1098",1627,1831,1915,2013-09-10,2013,-78.8328,43.6668,"GLWQA","CSMI","27",8221,20,5.654,11,10179,10,11.308,97,96,6,65,113.08,1.939,"LOEM",1378771200
"1099",1647,919,955,2013-09-10,2013,-78.83,43.69,"LOLA2013",NA,NA,8091,20,5.32185,12,10395,10,10.6437,98,97,7,65,106.437,1.939,"LOTP",1378771200
"1100",1650,774,804,2013-09-10,2013,-78.8008,43.5964,"LOLA2013",NA,NA,8348,20,6.93235,12,8835,10,13.8647,97,90,7,86,138.647,3.032,"LOTP",1378771200
"1101",1651,1843,1927,2013-09-10,2013,-78.802,43.6,"USEPA","GLNPO","ON33M",8348,20,6.81205,12,8835,10,13.6241,97,91,7,86,136.241,3.032,"LOEM",1378771200
"1102",1680,1127,1166,2013-09-10,2013,-78.8533,43.775,"ECCC",NA,NA,7604,20,3.14965,13,11639,10,6.2993,98,103,7,41,62.993,2.76,"LOTP",1378771200
"1103",1731,498,517,2013-09-10,2013,-78.76,43.46,"LOLA2013",NA,NA,7704,20,7.0596,14,6349,10,14.1192,97,79,8,100,141.192,4.572,"LOTP",1378771200
"1104",1735,1834,1918,2013-09-10,2013,-78.7586,43.4613,"GLWQA","CSMI","34",7704,20,7.0596,14,6349,10,14.1192,97,79,8,100,141.192,4.624,"LOEM",1378771200
"1105",1753,294,307,2013-09-10,2013,-78.73,43.36,"ECCC",NA,NA,7121,20,1.5162,15,4108,10,3.0324,96,67,8,24,30.324,4.692,"LOTP",1378771200
"1106",1876,1170,1210,2013-09-10,2013,-78.87,43.8183,"LOLA2013",NA,NA,7139,20,1.5099,18,12190,10,3.0198,98,106,10,28.5,30.198,3.798,"LOTP",1378771200
"1107",1877,1840,1924,2013-09-10,2013,-78.871,43.819,"USEPA","GLNPO","ON29N",6992,20,1.5099,18,12366,10,3.0198,98,106,10,28.5,30.198,3.798,"LOEM",1378771200
"1108",1947,500,519,2013-09-10,2013,-78.76,43.46,"LOLA2013",NA,NA,7704,20,7.0596,18,6349,10,14.1192,97,79,10,134,141.192,5.598,"LOTP",1378771200
"1109",1987,1129,1168,2013-09-10,2013,-78.8533,43.775,"ECCC",NA,NA,7604,20,3.14965,19,11639,10,6.2993,98,103,10,60,62.993,2.778,"LOTP",1378771200
"1110",2038,776,806,2013-09-10,2013,-78.8008,43.5964,"LOLA2013",NA,NA,8348,20,6.93235,19,8835,10,13.8647,97,90,10,135,138.647,4.243,"LOTP",1378771200
"1111",2041,1841,1925,2013-09-10,2013,-78.802,43.6,"USEPA","GLNPO","ON33M",8348,20,6.81205,19,8835,10,13.6241,97,91,10,135,136.241,4.245,"LOEM",1378771200
"1112",2089,1833,1917,2013-09-10,2013,-78.8328,43.6668,"GLWQA","CSMI","27",8221,20,5.654,20,10179,10,11.308,97,96,10,111,113.08,3.784,"LOEM",1378771200
"1113",2178,921,957,2013-09-10,2013,-78.83,43.69,"LOLA2013",NA,NA,8091,20,5.32185,20,10395,10,10.6437,98,97,10,111,106.437,3.784,"LOTP",1378771200
"1114",10,1860,1945,2013-09-11,2013,-79.139,43.297,"NYSDEC","BMP","NWL",5376,20,0.7785,0,5143,10,1.557,64,73,1,0,15.57,22.3,"LOEM",1378857600
"1115",51,1861,1946,2013-09-11,2013,-78.12,43.58,"NYSDEC","BMP","OOO",13174,20,9.4225,0,7480,10,18.845,140,84,1,0,188.45,6.6,"LOEM",1378857600
"1116",182,1863,1948,2013-09-11,2013,-76.374,43.925,"NYSDEC","BMP","GIL",15913,20,0.437,0,12675,9,0.971111111,242,108,1,0,8.74,9.3,"LOEM",1378857600
"1117",211,1862,1947,2013-09-11,2013,-76.221,43.657,"NYSDEC","BMP","SPL",17296,20,0.7645,0,8985,10,1.529,247,90,1,0,15.29,7.3,"LOEM",1378857600
"1118",212,1864,1949,2013-09-11,2013,-76.289,43.95,"NYSDEC","BMP","CBL",11457,20,0.316,0,12786,6,1.053333333,247,109,1,0,6.32,9.6,"LOEM",1378857600
"1119",240,1848,1933,2013-09-11,2013,-78.0007,43.4806,"GLWQA","CSMI","39",13485,20,7.5335,0,5996,10,15.067,147,77,1,2,150.67,5.87,"LOEM",1378857600
"1120",409,1849,1934,2013-09-11,2013,-79.0052,43.2972,"USEPA","GLNPO","ON22N",5389,20,0.5435,1,3565,10,1.087,73,64,1,0,10.87,9,"LOEM",1378857600
"1121",839,1854,1939,2013-09-11,2013,-78.0109,43.59,"GLWQA","CSMI","40",14033,20,9.2092,1,7717,10,18.4184,146,85,1,2,184.184,4.98,"LOEM",1378857600
"1122",840,1856,1941,2013-09-11,2013,-77.989,43.383,"USEPA","GLNPO","ON38N",11566,20,1.0516,1,3126,10,2.1032,148,61,0,2,21.032,8.574,"LOEM",1378857600
"1123",841,1858,1943,2013-09-11,2013,-78.026833,43.716633,"USEPA","GLNPO","ON41",14358,20,6.55965,1,9791,10,13.1193,145,94,1,2,131.193,6.188,"LOEM",1378857600
"1124",842,1865,1950,2013-09-11,2013,-78.0364,43.8413,"GLWQA","CSMI","42",13253,20,3.34285,1,11483,10,6.6857,144,102,1,2,66.857,4.712,"LOEM",1378857600
"1125",910,545,567,2013-09-11,2013,-78,43.4867,"LOLA2013",NA,NA,13485,20,8.0434,1,6196,10,16.0868,147,78,1,5,160.868,5.87,"LOTP",1378857600
"1126",922,719,749,2013-09-11,2013,-78.0108,43.5903,"LOLA2013",NA,NA,14033,20,9.2092,1,7717,10,18.4184,146,85,1,5,184.184,4.98,"LOTP",1378857600
"1127",942,942,979,2013-09-11,2013,-78.0264,43.715,"LOLA2013",NA,NA,14358,20,6.55965,1,9791,10,13.1193,145,94,1,5,131.193,6.188,"LOTP",1378857600
"1128",956,1213,1255,2013-09-11,2013,-78.0381,43.8408,"LOLA2013",NA,NA,13253,20,3.34285,1,11483,10,6.6857,144,102,1,5,66.857,4.712,"LOTP",1378857600
"1129",1169,1855,1940,2013-09-11,2013,-78.0109,43.59,"GLWQA","CSMI","40",14033,20,9.2092,2,7717,10,18.4184,146,85,2,24,184.184,3.019,"LOEM",1378857600
"1130",1209,1867,1952,2013-09-11,2013,-78.0364,43.8413,"GLWQA","CSMI","42",13253,20,3.34285,3,11483,10,6.6857,144,102,2,11,66.857,4.686,"LOEM",1378857600
"1131",1213,1215,1257,2013-09-11,2013,-78.0381,43.8408,"LOLA2013",NA,NA,13253,20,3.34285,3,11483,10,6.6857,144,102,2,13,66.857,4.686,"LOTP",1378857600
"1132",1226,1859,1944,2013-09-11,2013,-78.026833,43.716633,"USEPA","GLNPO","ON41",14358,20,6.55965,3,9791,10,13.1193,145,94,2,20,131.193,3.784,"LOEM",1378857600
"1133",1239,944,981,2013-09-11,2013,-78.0264,43.715,"LOLA2013",NA,NA,14358,20,6.55965,3,9791,10,13.1193,145,94,2,25,131.193,3.784,"LOTP",1378857600
"1134",1245,721,751,2013-09-11,2013,-78.0108,43.5903,"LOLA2013",NA,NA,14033,20,9.2092,3,7717,10,18.4184,146,85,2,29,184.184,3.019,"LOTP",1378857600
"1135",1249,547,569,2013-09-11,2013,-78,43.4867,"LOLA2013",NA,NA,13485,20,8.0434,3,6196,10,16.0868,147,78,2,30,160.868,4.302,"LOTP",1378857600
"1136",1258,1851,1936,2013-09-11,2013,-78.0007,43.4806,"GLWQA","CSMI","39",13485,20,7.5335,3,5996,10,15.067,147,77,2,25,150.67,4.302,"LOEM",1378857600
"1137",1280,327,342,2013-09-11,2013,-77.9894,43.3833,"LOLA2013",NA,NA,11566,20,1.0516,4,3126,10,2.1032,148,61,3,5,21.032,8.574,"LOTP",1378857600
"1138",1574,943,980,2013-09-11,2013,-78.0264,43.715,"LOLA2013",NA,NA,14358,20,6.55965,10,9791,10,13.1193,145,94,6,70,131.193,3.752,"LOTP",1378857600
"1139",1609,1214,1256,2013-09-11,2013,-78.0381,43.8408,"LOLA2013",NA,NA,13253,20,3.34285,11,11483,10,6.6857,144,102,6,40,66.857,3.189,"LOTP",1378857600
"1140",1610,1866,1951,2013-09-11,2013,-78.0364,43.8413,"GLWQA","CSMI","42",13253,20,3.34285,11,11483,10,6.6857,144,102,7,40,66.857,3.189,"LOEM",1378857600
"1141",1623,546,568,2013-09-11,2013,-78,43.4867,"LOLA2013",NA,NA,13485,20,8.0434,11,6196,10,16.0868,147,78,6,90,160.868,4.039,"LOTP",1378857600
"1142",1624,720,750,2013-09-11,2013,-78.0108,43.5903,"LOLA2013",NA,NA,14033,20,9.2092,11,7717,10,18.4184,146,85,6,104,184.184,3.358,"LOTP",1378857600
"1143",1625,1853,1938,2013-09-11,2013,-78.0109,43.59,"GLWQA","CSMI","40",14033,20,9.2092,11,7717,10,18.4184,146,85,6,104,184.184,3.4,"LOEM",1378857600
"1144",1630,1850,1935,2013-09-11,2013,-78.0007,43.4806,"GLWQA","CSMI","39",13485,20,7.5335,12,5996,10,15.067,147,77,6,90,150.67,4.039,"LOEM",1378857600
"1145",1745,328,343,2013-09-11,2013,-77.9894,43.3833,"LOLA2013",NA,NA,11566,20,1.0516,15,3126,10,2.1032,148,61,8,16,21.032,7.644,"LOTP",1378857600
"1146",1904,1216,1258,2013-09-11,2013,-78.0381,43.8408,"LOLA2013",NA,NA,13253,20,3.34285,18,11483,10,6.6857,144,102,10,63.2,66.857,2.944,"LOTP",1378857600
"1147",1952,548,570,2013-09-11,2013,-78,43.4867,"LOLA2013",NA,NA,13485,20,8.0434,18,6196,10,16.0868,147,78,10,146,160.868,5.528,"LOTP",1378857600
"1148",2016,945,982,2013-09-11,2013,-78.0264,43.715,"LOLA2013",NA,NA,14358,20,6.55965,19,9791,10,13.1193,145,94,10,127,131.193,5.3,"LOTP",1378857600
"1149",2019,1857,1942,2013-09-11,2013,-78.026833,43.716633,"USEPA","GLNPO","ON41",14358,20,6.55965,19,9791,10,13.1193,145,94,10,127,131.193,4.728,"LOEM",1378857600
"1150",2068,722,752,2013-09-11,2013,-78.0108,43.5903,"LOLA2013",NA,NA,14033,20,9.2092,19,7717,10,18.4184,146,85,10,180,184.184,5.276,"LOTP",1378857600
"1151",2088,1852,1937,2013-09-11,2013,-78.0007,43.4806,"GLWQA","CSMI","39",13485,20,7.5335,19,5996,10,15.067,147,77,10,146,150.67,5.528,"LOEM",1378857600
"1152",843,1869,1954,2013-09-12,2013,-76.9276,43.5266,"GLWQA","CSMI","64",24355,20,10.7817,1,7782,10,21.5634,211,85,1,2,215.634,5.159,"LOEM",1378944000
"1153",844,1873,1958,2013-09-12,2013,-76.8832,43.4236,"GLWQA","CSMI","65",22663,20,7.1215,1,6061,10,14.243,212,77,1,2,142.43,6.082,"LOEM",1378944000
"1154",845,1876,1961,2013-09-12,2013,-77.438,43.772,"USEPA","GLNPO","ON49",21746,20,2.67605,1,11516,10,5.3521,177,102,2,2,53.521,5.989,"LOEM",1378944000
"1155",846,1881,1966,2013-09-12,2013,-77.158,43.789,"USEPA","GLNPO","ON61N",24116,20,2.47675,1,11930,10,4.9535,196,104,3,2,49.535,4.462,"LOEM",1378944000
"1156",847,1884,1969,2013-09-12,2013,-76.9698,43.6355,"GLWQA","CSMI","715",24984,20,7.4927,1,9634,10,14.9854,209,93,1,2,149.854,5.384,"LOEM",1378944000
"1157",848,1886,1971,2013-09-12,2013,-77.0155,43.731183,"USEPA","GLNPO","ON63",25427,20,4.4784,1,11134,10,8.9568,207,100,2,2,89.568,4.913,"LOEM",1378944000
"1158",900,403,422,2013-09-12,2013,-76.8833,43.4233,"LOLA2013",NA,NA,22663,20,7.1215,1,6061,10,14.243,212,77,1,5,142.43,6.082,"LOTP",1378944000
"1159",916,618,643,2013-09-12,2013,-76.9275,43.525,"LOLA2013",NA,NA,24355,20,10.7817,1,7782,10,21.5634,211,85,1,5,215.634,5.159,"LOTP",1378944000
"1160",936,888,924,2013-09-12,2013,-76.9694,43.6356,"LOLA2013",NA,NA,24984,20,7.4927,1,9634,10,14.9854,209,93,1,5,149.854,5.384,"LOTP",1378944000
"1161",948,1007,1044,2013-09-12,2013,-77.0158,43.7311,"LOLA2013",NA,NA,25427,20,4.4784,1,11134,10,8.9568,207,100,1,5,89.568,4.913,"LOTP",1378944000
"1162",951,1088,1125,2013-09-12,2013,-77.4383,43.7706,"LOLA2013",NA,NA,21746,20,2.55835,1,11311,10,5.1167,177,101,1,5,51.167,5.989,"LOTP",1378944000
"1163",1106,1875,1960,2013-09-12,2013,-76.8392,43.3326,"GLWQA","CSMI","66",19722,20,0.87445,2,4930,10,1.7489,214,71,0,2,17.489,7.12,"LOEM",1378944000
"1164",1244,1885,1970,2013-09-12,2013,-76.9698,43.6355,"GLWQA","CSMI","715",24984,20,7.4927,3,9634,10,14.9854,209,93,2,27,149.854,4.11,"LOEM",1378944000
"1165",1252,1871,1956,2013-09-12,2013,-76.9276,43.5266,"GLWQA","CSMI","64",24355,20,10.7817,3,7782,10,21.5634,211,85,2,35,215.634,5.268,"LOEM",1378944000
"1166",1255,620,645,2013-09-12,2013,-76.9275,43.525,"LOLA2013",NA,NA,24355,20,10.7817,3,7782,10,21.5634,211,85,2,38,215.634,5.268,"LOTP",1378944000
"1167",1300,890,926,2013-09-12,2013,-76.9694,43.6356,"LOLA2013",NA,NA,24984,20,7.4927,4,9634,10,14.9854,209,93,3,30,149.854,4.11,"LOTP",1378944000
"1168",1308,1874,1959,2013-09-12,2013,-76.8832,43.4236,"GLWQA","CSMI","65",22663,20,7.1215,4,6061,10,14.243,212,77,3,35,142.43,3.902,"LOEM",1378944000
"1169",1340,255,267,2013-09-12,2013,-76.8392,43.3331,"LOLA2013",NA,NA,19722,20,0.87445,5,4930,10,1.7489,214,71,3,5,17.489,7.12,"LOTP",1378944000
"1170",1361,405,424,2013-09-12,2013,-76.8833,43.4233,"LOLA2013",NA,NA,22663,20,7.1215,5,6061,10,14.243,212,77,3,38,142.43,3.902,"LOTP",1378944000
"1171",1416,1887,1972,2013-09-12,2013,-77.0155,43.731183,"USEPA","GLNPO","ON63",25427,20,4.4784,6,11134,10,8.9568,207,100,4,28,89.568,5.514,"LOEM",1378944000
"1172",1452,1009,1046,2013-09-12,2013,-77.0158,43.7311,"LOLA2013",NA,NA,25427,20,4.4784,7,11134,10,8.9568,207,100,4,32,89.568,5.514,"LOTP",1378944000
"1173",1483,1878,1963,2013-09-12,2013,-77.438,43.772,"USEPA","GLNPO","ON49",21746,20,2.67605,8,11516,10,5.3521,177,102,5,22,53.521,3.132,"LOEM",1378944000
"1174",1566,1882,1967,2013-09-12,2013,-77.158,43.789,"USEPA","GLNPO","ON61N",24116,20,2.47675,10,11930,10,4.9535,196,104,6,25,49.535,4.334,"LOEM",1378944000
"1175",1567,1090,1127,2013-09-12,2013,-77.4383,43.7706,"LOLA2013",NA,NA,21746,20,2.55835,10,11311,10,5.1167,177,101,6,26,51.167,3.132,"LOTP",1378944000
"1176",1591,619,644,2013-09-12,2013,-76.9275,43.525,"LOLA2013",NA,NA,24355,20,10.7817,10,7782,10,21.5634,211,85,6,110,215.634,4.132,"LOTP",1378944000
"1177",1592,1870,1955,2013-09-12,2013,-76.9276,43.5266,"GLWQA","CSMI","64",24355,20,10.7817,10,7782,10,21.5634,211,85,6,110,215.634,4.132,"LOEM",1378944000
"1178",1652,404,423,2013-09-12,2013,-76.8833,43.4233,"LOLA2013",NA,NA,22663,20,7.1215,12,6061,10,14.243,212,77,7,90,142.43,5.305,"LOTP",1378944000
"1179",1655,889,925,2013-09-12,2013,-76.9694,43.6356,"LOLA2013",NA,NA,24984,20,7.4927,12,9634,10,14.9854,209,93,7,90,149.854,2.59,"LOTP",1378944000
"1180",1657,1880,1965,2013-09-12,2013,-76.9698,43.6355,"GLWQA","CSMI","715",24984,20,7.4927,12,9634,10,14.9854,209,93,7,90,149.854,2.118,"LOEM",1378944000
"1181",1685,1008,1045,2013-09-12,2013,-77.0158,43.7311,"LOLA2013",NA,NA,25427,20,4.4784,13,11134,10,8.9568,207,100,7,60,89.568,2.792,"LOTP",1378944000
"1182",1725,1877,1962,2013-09-12,2013,-77.438,43.772,"USEPA","GLNPO","ON49",21746,20,2.67605,14,11516,10,5.3521,177,102,8,40,53.521,2.618,"LOEM",1378944000
"1183",1761,1089,1126,2013-09-12,2013,-77.4383,43.7706,"LOLA2013",NA,NA,21746,20,2.55835,15,11311,10,5.1167,177,101,8,40,51.167,2.618,"LOTP",1378944000
"1184",1804,256,268,2013-09-12,2013,-76.8392,43.3331,"LOLA2013",NA,NA,19722,20,0.87445,17,4930,10,1.7489,214,71,9,15.1,17.489,7.504,"LOTP",1378944000
"1185",1825,1091,1128,2013-09-12,2013,-77.4383,43.7706,"LOLA2013",NA,NA,21746,20,2.55835,17,11311,10,5.1167,177,101,9,45.7,51.167,3.469,"LOTP",1378944000
"1186",1826,1879,1964,2013-09-12,2013,-77.438,43.772,"USEPA","GLNPO","ON49",21746,20,2.67605,17,11516,10,5.3521,177,102,9,45.7,53.521,3.469,"LOEM",1378944000
"1187",1997,1010,1047,2013-09-12,2013,-77.0158,43.7311,"LOLA2013",NA,NA,25427,20,4.4784,19,11134,10,8.9568,207,100,10,86,89.568,4.172,"LOTP",1378944000
"1188",2081,621,646,2013-09-12,2013,-76.9275,43.525,"LOLA2013",NA,NA,24355,20,10.7817,19,7782,10,21.5634,211,85,10,208,215.634,5.234,"LOTP",1378944000
"1189",2082,1872,1957,2013-09-12,2013,-76.9276,43.5266,"GLWQA","CSMI","64",24355,20,10.7817,19,7782,10,21.5634,211,85,10,208,215.634,5.234,"LOEM",1378944000
"1190",2085,1868,1953,2013-09-12,2013,-76.9276,43.5266,"GLWQA","CSMI","64",24355,20,10.7817,19,7782,10,21.5634,211,85,10,211,215.634,5.008,"LOEM",1378944000
"1191",2157,1883,1968,2013-09-12,2013,-77.158,43.789,"USEPA","GLNPO","ON61N",24116,20,2.47675,20,11930,10,4.9535,196,104,10,49.7,49.535,4.218,"LOEM",1378944000
"1192",2183,406,425,2013-09-12,2013,-76.8833,43.4233,"LOLA2013",NA,NA,22663,20,7.1215,20,6061,10,14.243,212,77,10,145,142.43,7.061,"LOTP",1378944000
"1193",2190,891,927,2013-09-12,2013,-76.9694,43.6356,"LOLA2013",NA,NA,24984,20,7.4927,20,9634,10,14.9854,209,93,10,150,149.854,4.947,"LOTP",1378944000
"1194",849,1888,1974,2013-09-13,2013,-77.4381,43.4431,"USEPA","GLNPO","ON55M",19272,20,9.765,1,6229,10,19.53,180,78,1,2,195.3,5.835,"LOEM",1379030400
"1195",850,1891,1977,2013-09-13,2013,-77.4407,43.5984,"GLWQA","CSMI","716",21116,20,7.64385,1,8679,10,15.2877,179,89,1,2,152.877,7.063,"LOEM",1379030400
"1196",904,446,465,2013-09-13,2013,-77.4381,43.4431,"LOLA2013",NA,NA,19272,20,9.765,1,6229,10,19.53,180,78,1,5,195.3,5.835,"LOTP",1379030400
"1197",933,815,845,2013-09-13,2013,-77.44,43.5972,"LOLA2013",NA,NA,21116,20,7.64385,1,8679,10,15.2877,179,89,1,5,152.877,7.063,"LOTP",1379030400
"1198",1250,1892,1978,2013-09-13,2013,-77.4407,43.5984,"GLWQA","CSMI","716",21116,20,7.64385,3,8679,10,15.2877,179,89,2,30,152.877,3.6,"LOEM",1379030400
"1199",1253,1889,1975,2013-09-13,2013,-77.4381,43.4431,"USEPA","GLNPO","ON55M",19272,20,9.765,3,6229,10,19.53,180,78,2,35,195.3,3.669,"LOEM",1379030400
"1200",1307,817,847,2013-09-13,2013,-77.44,43.5972,"LOLA2013",NA,NA,21116,20,7.64385,4,8679,10,15.2877,179,89,3,35,152.877,3.6,"LOTP",1379030400
"1201",1310,448,467,2013-09-13,2013,-77.4381,43.4431,"LOLA2013",NA,NA,19272,20,9.765,4,6229,10,19.53,180,78,3,40,195.3,3.669,"LOTP",1379030400
"1202",1626,447,466,2013-09-13,2013,-77.4381,43.4431,"LOLA2013",NA,NA,19272,20,9.765,11,6229,10,19.53,180,78,6,115,195.3,3.642,"LOTP",1379030400
"1203",1659,816,846,2013-09-13,2013,-77.44,43.5972,"LOLA2013",NA,NA,21116,20,7.64385,12,8679,10,15.2877,179,89,7,95,152.877,3.597,"LOTP",1379030400
"1204",1660,1890,1976,2013-09-13,2013,-77.4407,43.5984,"GLWQA","CSMI","716",21116,20,7.64385,12,8679,10,15.2877,179,89,7,95,152.877,3.363,"LOEM",1379030400
"1205",1967,449,468,2013-09-13,2013,-77.4381,43.4431,"LOLA2013",NA,NA,19272,20,9.765,18,6229,10,19.53,180,78,10,184,195.3,5.507,"LOTP",1379030400
"1206",2060,818,848,2013-09-13,2013,-77.44,43.5972,"LOLA2013",NA,NA,21116,20,7.64385,19,8679,10,15.2877,179,89,10,149,152.877,5.484,"LOTP",1379030400
"1207",122,1893,1979,2013-09-14,2013,-77.31,43.3,"NYSDEC","BMP","SPN",16678,20,1.646,0,937,10,3.292,188,47,1,0,32.92,7.25,"LOEM",1379116800
"1208",60,1894,1980,2013-09-16,2013,-77.70513,43.30712,"SUNY","LTCZSS","Braddock Bay",10763,20,0.072,0,316,1,1.44,166,28,1,0,1.44,46.7,"LOEM",1379289600
"1209",65,1899,1986,2013-09-16,2013,-77.687,43.2916,"SUNY","LTCZSS","Long Pond North",11060,20,0.065,0,166,1,1.3,167,20,1,0,1.3,29.3,"LOEM",1379289600
"1210",131,1900,1987,2013-09-16,2013,-77.181,43.283,"SUNY","LTCZSS","Pultneyville",16702,20,0.247,0,820,5,0.988,195,44,1,0,4.94,37,"LOEM",1379289600
"1211",410,1895,1981,2013-09-16,2013,-77.6838,43.29832,"SUNY","LTCZSS","BraddockL",11068,20,0.1018,1,219,2,1.018,167,23,1,0,2.036,45.4,"LOEM",1379289600
"1212",411,1896,1982,2013-09-16,2013,-77.60572,43.25695,"SUNY","LTCZSS","Genesee River",10517,20,0.1907,1,31,4,0.9535,172,7,1,0,3.814,64,"LOEM",1379289600
"1213",412,1897,1983,2013-09-16,2013,-77.60572,43.25695,"SUNY","LTCZSS","GeneseeL",10517,20,0.1907,1,18,4,0.9535,172,7,1,0,3.814,142.2,"LOEM",1379289600
"1214",413,1898,1984,2013-09-16,2013,-77.53476,43.23477,"SUNY","LTCZSS","IrondBayL",10042,20,0.17105,1,2,3,1.140333333,176,2,1,0,3.421,42.2,"LOEM",1379289600
"1215",1070,24,26,2013-09-16,2013,-77.53476,43.23477,"",NA,NA,10042,20,0.17105,2,2,3,1.140333333,176,2,1,0.5,3.421,18.8,"LOTP",1379289600
"1216",1075,41,45,2013-09-16,2013,-77.60572,43.25695,"",NA,NA,10517,20,0.1907,2,31,4,0.9535,172,7,1,0.5,3.814,142.2,"LOTP",1379289600
"1217",1270,128,135,2013-09-16,2013,-77.6838,43.29832,"",NA,NA,11068,20,0.1018,4,219,2,1.018,167,23,1,0.5,2.036,45.4,"LOTP",1379289600
"1218",135,1902,1990,2013-09-17,2013,-77.1,43.62,"NYSDEC","BMP","MidLake",23905,20,7.1985,0,9403,10,14.397,201,92,1,0,143.97,6.3,"LOEM",1379376000
"1219",165,1903,1991,2013-09-17,2013,-76.53,43.95,"NYSDEC","BMP","MainDuck",25113,20,1.8085,0,12946,10,3.617,234,111,1,0,36.17,6.2,"LOEM",1379376000
"1220",183,1901,1989,2013-09-17,2013,-76.4077,44.0822,"GLWQA","CSMI","78",20749,20,1.2295,0,13392,10,2.459,242,119,1,0,24.59,7,"LOEM",1379376000
"1221",93,1904,1992,2013-09-18,2013,-77.5713,43.25774,"SUNY","LTCZSS","buoy23",11331,20,0.601,0,33,10,1.202,174,9,1,0,12.02,6.3,"LOEM",1379462400
"1222",414,1905,1993,2013-09-18,2013,-77.56964,43.2666,"SUNY","LTCZSS","buoy24",12310,20,0.832,1,61,10,1.664,174,12,1,0,16.64,6.3,"LOEM",1379462400
"1223",415,1906,1994,2013-09-18,2013,-77.89707,43.42514,"SUNY","LTCZSS","LO 100m",14030,20,5.8336,1,5419,10,11.6672,153,74,1,0,116.672,7,"LOEM",1379462400
"1224",416,1907,1995,2013-09-18,2013,-77.89393,43.37652,"SUNY","LTCZSS","LO 30m",13164,20,1.99395,1,3474,10,3.9879,154,63,1,0,39.879,7,"LOEM",1379462400
"1225",433,45,49,2013-09-18,2013,-77.5715,43.2576,"",NA,NA,11331,20,0.51885,1,26,10,1.0377,174,8,1,0.5,10.377,6.3,"LOTP",1379462400
"1226",437,61,65,2013-09-18,2013,-77.57052,43.26714,"LONNS_Makarewicz",NA,NA,12975,20,0.832,1,61,10,1.664,174,12,1,0.5,16.64,6.3,"LOTP",1379462400
"1227",1760,314,329,2013-09-18,2013,-77.89393,43.37652,"LONNS_Makarewicz",NA,NA,13164,20,1.99395,15,3474,10,3.9879,154,63,8,30,39.879,7,"LOTP",1379462400
"1228",1850,420,439,2013-09-18,2013,-77.89707,43.42514,"",NA,NA,14030,20,5.8336,17,5419,10,11.6672,153,74,9,100,116.672,7,"LOTP",1379462400
"1229",184,1908,1996,2013-09-23,2013,-76.374,43.925,"NYSDEC","BMP","GIL",15913,20,0.437,0,12675,9,0.971111111,242,108,1,0,8.74,5.9,"LOEM",1379894400
"1230",213,1909,1997,2013-09-23,2013,-76.289,43.95,"NYSDEC","BMP","CBL",11457,20,0.316,0,12786,6,1.053333333,247,109,1,0,6.32,9.3,"LOEM",1379894400
"1231",11,1911,1999,2013-09-24,2013,-79.139,43.297,"NYSDEC","BMP","NWL",5376,20,0.7785,0,5143,10,1.557,64,73,1,0,15.57,10.7,"LOEM",1379980800
"1232",417,1910,1998,2013-09-24,2013,-79.0052,43.2972,"USEPA","GLNPO","ON22N",5389,20,0.5435,1,3565,10,1.087,73,64,1,0,10.87,12.1,"LOEM",1379980800
"1233",149,1912,2000,2013-09-26,2013,-76.961,43.289,"NYSDEC","BMP","SOL",17203,20,0.462,0,1525,9,1.026666667,208,51,1,0,9.24,10.6,"LOEM",1380153600
"1234",214,1913,2001,2013-09-30,2013,-76.221,43.657,"NYSDEC","BMP","SPL",17296,20,0.7645,0,8985,10,1.529,247,90,1,0,15.29,8.7,"LOEM",1380499200
"1235",304,13,15,2018-04-09,2018,-79.271633,43.225117,"",NA,NA,3413,20,0.58565,1,4064,10,1.1713,52,67,1,0,11.713,5.133,"LOTP",1523232000
"1236",321,575,598,2018-04-09,2018,-79.353783,43.503483,"",NA,NA,5488,20,5.3432,1,9704,10,10.6864,58,94,1,0,106.864,3.04,"LOTP",1523232000
"1237",325,596,620,2018-04-09,2018,-79.080083,43.51655,"",NA,NA,7099,20,6.9259,1,8577,10,13.8518,77,89,1,0,138.518,4.929,"LOTP",1523232000
"1238",332,675,702,2018-04-09,2018,-79.417167,43.583333,"",NA,NA,4507,20,2.3826,1,11396,10,4.7652,57,102,1,0,47.652,3.725,"LOTP",1523232000
"1239",761,576,599,2018-04-09,2018,-79.353783,43.503483,"",NA,NA,5488,20,5.3432,1,9704,10,10.6864,58,94,1,2,106.864,2.764,"LOTP",1523232000
"1240",763,597,621,2018-04-09,2018,-79.080083,43.51655,"",NA,NA,7099,20,6.9259,1,8577,10,13.8518,77,89,1,2,138.518,4.197,"LOTP",1523232000
"1241",1524,577,600,2018-04-09,2018,-79.353783,43.503483,"",NA,NA,5488,20,5.3432,9,9704,10,10.6864,58,94,5,51.7,106.864,3.471,"LOTP",1523232000
"1242",1530,598,622,2018-04-09,2018,-79.080083,43.51655,"",NA,NA,7099,20,6.9259,9,8577,10,13.8518,77,89,5,67.3,138.518,3.271,"LOTP",1523232000
