OBJECTID,I_Value,J_Value,TP_ltJuly1
10158,188,45,6.966727734
10159,188,46,6.966727734
10160,188,47,6.966727734
10161,188,48,6.966727734
10162,188,49,6.966727734
10163,188,50,6.966727734
10164,188,51,6.752623558
10165,188,52,6.752623558
10166,188,53,6.752623558
10167,188,54,6.752623558
10168,188,55,6.752623558
10169,188,56,6.752623558
10170,188,57,6.752623558
10171,188,58,6.522049427
10172,188,59,6.522049427
10173,188,60,6.522049427
10174,188,61,6.522049427
10175,188,62,6.522049427
10176,188,63,6.522049427
10177,188,64,6.319694519
10178,188,65,6.319694519
10179,188,66,6.319694519
10180,188,67,6.309324265
10181,188,68,6.309324265
10182,188,69,6.137925148
10183,188,70,6.137925148
10184,188,71,6.008315086
10185,188,72,6.008315086
10186,188,73,5.910677433
10187,188,74,5.796380043
10188,188,75,5.758149624
10189,188,76,5.860873222
10190,188,77,5.969922066
10191,188,78,6.193386078
10192,188,79,6.410454273
10193,188,80,6.201944828
10194,188,81,6.030660152
10195,188,82,5.86726141
10196,188,83,5.611120701
10197,188,84,5.465714455
10198,188,85,5.297264099
10199,188,86,5.128456116
10200,188,87,5.073368073
10201,188,88,4.748703003
10202,188,89,4.704264164
10203,188,90,4.614498138
10204,188,91,4.566728592
10205,188,92,4.516231537
10206,188,93,4.407261848
10207,188,94,4.313088894
10208,188,95,4.033422947
10209,188,96,3.961411715
10210,188,97,3.893023252
10211,188,98,3.601727486
10212,188,99,3.426122427
10213,188,100,3.344941854
10214,188,101,3.283611536
10215,188,102,3.258780956
10216,188,103,3.217526913
10217,188,104,3.199989557
10218,188,105,3.183981895
10219,188,106,3.15585351
10220,188,107,3.143701315
10221,188,108,3.100962162
10222,188,109,3.095132113
10223,188,110,3.091181278
10224,188,111,3.089012623
10225,188,114,3.069070101
10226,188,115,3.077727318
10227,188,129,3.412969112
10228,188,130,3.451383352
10229,188,131,3.469848156
10230,188,132,3.666940451
10231,189,29,6.652963638
10232,189,30,6.652963638
10233,189,31,6.652963638
10234,189,32,6.652963638
10235,189,33,6.652963638
10236,189,34,6.652963638
10237,189,35,6.652963638
10238,189,36,6.659610271
10239,189,37,6.659610271
10240,189,38,6.659610271
10241,189,39,6.659610271
10242,189,40,6.659610271
10243,189,41,6.659610271
10244,189,42,6.659610271
10245,189,43,6.863974571
10246,189,44,6.782822132
10247,189,45,6.782822132
10248,189,46,6.782822132
10249,189,47,6.782822132
10250,189,48,6.782822132
10251,189,49,6.782822132
10252,189,50,6.782822132
10253,189,51,6.632202625
10254,189,52,6.632202625
10255,189,53,6.632202625
10256,189,54,6.632202625
10257,189,55,6.632202625
10258,189,56,6.632202625
10259,189,57,6.457296848
10260,189,58,6.457296848
10261,189,59,6.457296848
10262,189,60,6.457296848
10263,189,61,6.457296848
10264,189,62,6.457296848
10265,189,63,6.457296848
10266,189,64,6.291305542
10267,189,65,6.291305542
10268,189,66,6.291305542
10269,189,67,6.291305542
10270,189,68,6.148791313
10271,189,69,6.148791313
10272,189,70,6.148791313
10273,189,71,6.029582024
10274,189,72,5.932536602
10275,189,73,5.861565113
10276,189,74,5.815089703
10277,189,75,5.79511404
10278,189,76,5.842694283
10279,189,77,5.912203312
10280,189,78,6.050285816
10281,189,79,6.073518753
10282,189,80,6.088555336
10283,189,81,5.961945057
10284,189,82,5.713691711
10285,189,83,5.611738682
10286,189,84,5.518206596
10287,189,85,5.37996912
10288,189,86,5.158623695
10289,189,87,4.850488186
10290,189,88,4.804999352
10291,189,89,4.730782509
10292,189,90,4.642313004
10293,189,91,4.595808506
10294,189,92,4.495740414
10295,189,93,4.4424119
10296,189,94,4.349755764
10297,189,95,4.08487463
10298,189,96,4.017157555
10299,189,97,3.706405401
10300,189,98,3.657505274
10301,189,99,3.467133999
10302,189,100,3.397253752
10303,189,101,3.326931477
10304,189,102,3.301348209
10305,189,103,3.258383036
10306,189,104,3.24009943
10307,189,105,3.223493099
10308,189,106,3.194581032
10309,189,107,3.203665495
10310,189,108,3.144644976
10311,189,109,3.138425827
10312,189,110,3.133789301
10313,189,111,3.129350185
10314,189,115,3.087049723
10315,189,129,3.451717854
10316,189,130,3.470531702
10317,189,131,3.48886776
10318,189,132,3.689588547
10319,190,29,6.487559795
10320,190,30,6.487559795
10321,190,31,6.487559795
10322,190,32,6.487559795
10323,190,33,6.487559795
10324,190,34,6.487559795
10325,190,35,6.488157749
10326,190,36,6.488157749
10327,190,37,6.488157749
10328,190,38,6.488157749
10329,190,39,6.488157749
10330,190,40,6.488157749
10331,190,41,6.488157749
10332,190,42,6.488157749
10333,190,43,6.447340488
10334,190,44,6.447340488
10335,190,45,6.447340488
10336,190,46,6.447340488
10337,190,47,6.447340488
10338,190,48,6.447340488
10339,190,49,6.447340488
10340,190,50,6.372735023
10341,190,51,6.372735023
10342,190,52,6.372735023
10343,190,53,6.372735023
10344,190,54,6.372735023
10345,190,55,6.372735023
10346,190,56,6.369818687
10347,190,57,6.369818687
10348,190,58,6.369818687
10349,190,59,6.369818687
10350,190,60,6.369818687
10351,190,61,6.369818687
10352,190,62,6.369818687
10353,190,63,6.239823818
10354,190,64,6.239823818
10355,190,65,6.239823818
10356,190,66,6.239823818
10357,190,67,6.239823818
10358,190,68,6.121483326
10359,190,69,6.121483326
10360,190,70,6.121483326
10361,190,71,6.020291805
10362,190,72,5.937520981
10363,190,73,5.872108936
10364,190,74,5.824309826
10365,190,75,5.788044453
10366,190,76,5.795532227
10367,190,77,5.903061867
10368,190,78,5.937285423
10369,190,79,5.948599339
10370,190,80,5.865457535
10371,190,81,5.879306793
10372,190,82,5.684110641
10373,190,83,5.597894192
10374,190,84,5.568805695
10375,190,85,5.50840044
10376,190,86,5.350139141
10377,190,87,4.880474091
10378,190,88,4.838561535
10379,190,89,4.75817728
10380,190,90,4.676072121
10381,190,91,4.630582809
10382,190,92,4.532351971
10383,190,93,4.479994774
10384,190,94,4.293932438
10385,190,95,4.135773182
10386,190,96,4.071047783
10387,190,97,3.758916616
10388,190,98,3.710849524
10389,190,99,3.505373716
10390,190,100,3.43551755
10391,190,101,3.36788702
10392,190,102,3.341714382
10393,190,103,3.297281265
10394,190,104,3.278269529
10395,190,105,3.260998964
10396,190,106,3.254747152
10397,190,107,3.24371171
10398,190,108,3.186154604
10399,190,109,3.179311991
10400,190,110,3.16978097
10401,190,111,3.167103529
10402,190,112,3.129434347
10403,190,129,3.471966267
10404,190,130,3.490636349
10405,190,131,3.48886776
10406,191,32,6.35063076
10407,191,33,6.35063076
10408,191,34,6.347772121
10409,191,35,6.347772121
10410,191,36,6.347772121
10411,191,37,6.347772121
10412,191,38,6.347772121
10413,191,39,6.347772121
10414,191,40,6.347772121
10415,191,41,6.347772121
10416,191,42,6.316839218
10417,191,43,6.316839218
10418,191,44,6.316839218
10419,191,45,6.316839218
10420,191,46,6.316839218
10421,191,47,6.316839218
10422,191,48,6.316839218
10423,191,49,6.262115002
10424,191,50,6.262115002
10425,191,51,6.262115002
10426,191,52,6.262115002
10427,191,53,6.262115002
10428,191,54,6.262115002
10429,191,55,6.19169426
10430,191,56,6.19169426
10431,191,57,6.19169426
10432,191,58,6.19169426
10433,191,59,6.19169426
10434,191,60,6.19169426
10435,191,61,6.19169426
10436,191,62,6.114472389
10437,191,63,6.114472389
10438,191,64,6.114472389
10439,191,65,6.114472389
10440,191,66,6.178193569
10441,191,67,6.178193569
10442,191,68,6.082494259
10443,191,69,6.082494259
10444,191,70,5.997003555
10445,191,71,5.997003555
10446,191,72,5.924302578
10447,191,73,5.86517334
10448,191,74,5.825341225
10449,191,75,5.777674198
10450,191,76,5.773356438
10451,191,77,5.783742905
10452,191,78,5.851684093
10453,191,79,5.837826252
10454,191,80,5.777884483
10455,191,81,5.726982594
10456,191,82,5.646727562
10457,191,83,5.575628281
10458,191,84,5.570009708
10459,191,85,5.424281597
10460,191,86,4.953604221
10461,191,87,4.913663864
10462,191,88,4.877211571
10463,191,89,4.803857803
10464,191,90,4.716036797
10465,191,91,4.623364925
10466,191,92,4.572730064
10467,191,93,4.51986599
10468,191,94,4.328418255
10469,191,95,4.230789661
10470,191,96,4.16979599
10471,191,97,3.824614048
10472,191,98,3.77750802
10473,191,99,3.733516693
10474,191,100,3.470259428
10475,191,101,3.405813932
10476,191,102,3.355111599
10477,191,103,3.333392382
10478,191,104,3.313669682
10479,191,105,3.34889698
10480,191,106,3.333984137
10481,191,107,3.24371171
10482,191,108,3.224891424
10483,191,110,3.23601985
10484,191,111,3.167103529
10485,191,112,3.165753841
10486,191,129,3.471966267
10487,191,130,3.490636349
10488,191,131,3.690174818
10489,192,36,6.136879921
10490,192,37,6.136879921
10491,192,38,6.136879921
10492,192,39,6.136879921
10493,192,40,6.136879921
10494,192,41,6.116878033
10495,192,42,6.116878033
10496,192,43,6.116878033
10497,192,44,6.208150864
10498,192,45,6.208150864
10499,192,46,6.208150864
10500,192,47,6.208150864
10501,192,48,6.166653633
10502,192,49,6.166653633
10503,192,50,6.166653633
10504,192,51,6.166653633
10505,192,52,6.166653633
10506,192,53,6.166653633
10507,192,54,6.166653633
10508,192,55,6.112968922
10509,192,56,6.112968922
10510,192,57,6.112968922
10511,192,58,6.112968922
10512,192,59,6.112968922
10513,192,60,6.112968922
10514,192,61,6.052794933
10515,192,62,6.052794933
10516,192,63,6.052794933
10517,192,64,6.052794933
10518,192,65,6.052794933
10519,192,66,6.052794933
10520,192,67,5.991307735
10521,192,68,5.991307735
10522,192,69,5.991307735
10523,192,70,5.966693878
10524,192,71,5.966693878
10525,192,72,5.903970242
10526,192,73,5.850968361
10527,192,74,5.774755001
10528,192,75,5.764916897
10529,192,76,5.75257349
10530,192,77,5.74283123
10531,192,78,5.737748146
10532,192,79,5.76629591
10533,192,80,5.706747055
10534,192,81,5.619017124
10535,192,82,5.686331749
10536,192,83,5.660699844
10537,192,84,5.566997051
10538,192,85,5.425627708
10539,192,86,5.168079853
10540,192,87,4.952140331
10541,192,88,4.892548561
10542,192,89,4.858376503
10543,192,90,4.818783283
10544,192,91,4.669481277
10545,192,92,4.617079258
10546,192,93,4.562048435
10547,192,94,4.362391949
10548,192,95,4.29627943
10549,192,96,4.144025803
10550,192,97,3.86934042
10551,192,98,3.821534634
10552,192,99,3.821484804
10553,192,100,3.786659956
10554,192,101,3.440188169
10555,192,102,3.470874548
10556,192,103,3.448421955
10557,192,104,3.427598476
10558,192,105,3.390293837
10559,192,106,3.373665094
10560,192,107,3.320314407
10561,192,108,3.296804905
10562,192,111,3.231745481
10563,192,112,3.22709465
10564,192,113,3.226547718
10565,192,130,3.691533804
10566,192,131,3.738260508
10567,193,40,6.039178848
10568,193,41,6.039178848
10569,193,42,6.039178848
10570,193,43,6.039178848
10571,193,44,6.039178848
10572,193,45,6.039178848
10573,193,46,6.039178848
10574,193,47,6.039178848
10575,193,48,6.012992859
10576,193,49,6.012992859
10577,193,50,6.012992859
10578,193,51,6.012992859
10579,193,52,6.012992859
10580,193,53,6.012992859
10581,193,54,5.979505539
10582,193,55,6.042490005
10583,193,56,6.042490005
10584,193,57,6.042490005
10585,193,58,6.042490005
10586,193,59,6.042490005
10587,193,60,5.994887352
10588,193,61,5.994887352
10589,193,62,5.994887352
10590,193,63,5.994887352
10591,193,64,5.994887352
10592,193,65,5.994887352
10593,193,66,5.994887352
10594,193,67,5.945194721
10595,193,68,5.945194721
10596,193,69,5.945194721
10597,193,70,5.89639473
10598,193,71,5.89639473
10599,193,72,5.850647926
10600,193,73,5.831864834
10601,193,74,5.759675026
10602,193,75,5.733686447
10603,193,76,5.719989777
10604,193,77,5.709575653
10605,193,78,5.685191154
10606,193,79,5.667507648
10607,193,80,5.686909676
10608,193,81,5.57598877
10609,193,82,5.658588886
10610,193,83,5.597849369
10611,193,84,5.458875656
10612,193,85,5.426726818
10613,193,86,5.213877201
10614,193,87,4.998359203
10615,193,88,4.954506397
10616,193,89,4.924064636
10617,193,90,4.885091305
10618,193,91,4.781373501
10619,193,92,4.665822983
10620,193,93,4.467707634
10621,193,94,4.395895004
10622,193,95,4.326034546
10623,193,96,4.171884537
10624,193,97,3.910438538
10625,193,98,3.861113548
10626,193,99,3.849523067
10627,193,100,3.812712193
10628,193,101,3.569733858
10629,193,102,3.515111923
10630,193,103,3.490671158
10631,193,104,3.467877388
10632,193,105,3.426729679
10633,193,106,3.408259869
10634,193,107,3.344397783
10635,193,108,3.331809759
10636,193,109,3.320626497
10637,193,130,3.741322994
10638,193,131,3.738260508
10639,194,40,5.97201252
10640,194,41,5.97201252
10641,194,42,5.97201252
10642,194,43,5.97201252
10643,194,44,5.97201252
10644,194,45,5.97201252
10645,194,46,5.97201252
10646,194,47,5.950328827
10647,194,48,5.950328827
10648,194,49,5.950328827
10649,194,50,5.950328827
10650,194,51,5.950328827
10651,194,52,5.950328827
10652,194,53,5.922956944
10653,194,54,5.922956944
10654,194,55,5.922956944
10655,194,56,5.922956944
10656,194,57,5.922956944
10657,194,58,5.922956944
10658,194,59,5.922956944
10659,194,60,5.891588211
10660,194,61,5.891588211
10661,194,62,5.891588211
10662,194,63,5.891588211
10663,194,64,5.891588211
10664,194,65,5.94119978
10665,194,66,5.900593758
10666,194,67,5.900593758
10667,194,68,5.900593758
10668,194,69,5.859891891
10669,194,70,5.859891891
10670,194,71,5.820802212
10671,194,72,5.820802212
10672,194,73,5.784488201
10673,194,74,5.741985321
10674,194,75,5.715706825
10675,194,76,5.674138069
10676,194,77,5.681405544
10677,194,78,5.650697231
10678,194,79,5.632313251
10679,194,80,5.571316719
10680,194,81,5.668802261
10681,194,82,5.633628368
10682,194,83,5.57296133
10683,194,84,5.452115059
10684,194,85,5.247212887
10685,194,86,5.24978447
10686,194,87,5.123084545
10687,194,88,5.030025482
10688,194,89,5.003650665
10689,194,90,4.912322044
10690,194,91,4.849293232
10691,194,92,4.719494343
10692,194,93,4.506621838
10693,194,94,4.428862095
10694,194,95,4.353760242
10695,194,96,4.195414543
10696,194,97,3.947576523
10697,194,98,3.914310455
10698,194,99,3.872006416
10699,194,100,3.832975626
10700,194,101,3.58223772
10701,194,102,3.553952932
10702,194,103,3.527515411
10703,194,104,3.479431152
10704,194,105,3.457576275
10705,194,106,3.408259869
10706,194,107,3.375565767
10707,194,108,3.361424923
10708,194,109,3.337739468
10709,194,130,3.741322994
10710,195,44,5.913065434
10711,195,45,5.913065434
10712,195,46,5.894661427
10713,195,47,5.894661427
10714,195,48,5.894661427
10715,195,49,5.894661427
10716,195,50,5.894661427
10717,195,51,5.894661427
10718,195,52,5.894661427
10719,195,53,5.871809959
10720,195,54,5.871809959
10721,195,55,5.871809959
10722,195,56,5.871809959
10723,195,57,5.871809959
10724,195,58,5.871809959
10725,195,59,5.84568119
10726,195,60,5.84568119
10727,195,61,5.84568119
10728,195,62,5.84568119
10729,195,63,5.84568119
10730,195,64,5.84568119
10731,195,65,5.817516327
10732,195,66,5.817516327
10733,195,67,5.817516327
10734,195,68,5.817516327
10735,195,69,5.788476467
10736,195,70,5.823760509
10737,195,71,5.790215969
10738,195,72,5.790215969
10739,195,73,5.728576183
10740,195,74,5.701291561
10741,195,75,5.673631191
10742,195,76,5.652990341
10743,195,77,5.633756638
10744,195,78,5.621718884
10745,195,79,5.602871895
10746,195,80,5.604457855
10747,195,81,5.641858101
10748,195,82,5.583787918
10749,195,83,5.456380844
10750,195,84,5.268488407
10751,195,85,5.276117802
10752,195,86,5.293649673
10753,195,87,5.22497797
10754,195,88,5.121747017
10755,195,89,5.099891186
10756,195,90,5.000217915
10757,195,91,4.926404476
10758,195,92,4.63446331
10759,195,93,4.546624184
10760,195,94,4.461006165
10761,195,95,4.302149773
10762,195,96,4.230057716
10763,195,97,4.151608467
10764,195,98,3.934010506
10765,195,99,3.889067411
10766,195,100,3.847636938
10767,195,101,3.617229462
10768,195,102,3.586962938
10769,195,103,3.55854845
10770,195,104,3.506400585
10771,195,105,3.482457161
10772,195,106,3.418207645
10773,195,107,3.400820017
10774,195,108,3.3850739
10775,195,109,3.358742237
10776,195,130,3.768612862
10777,196,48,5.799193382
10778,196,49,5.799193382
10779,196,50,5.799193382
10780,196,51,5.799193382
10781,196,52,5.782330513
10782,196,53,5.782330513
10783,196,54,5.782330513
10784,196,55,5.782330513
10785,196,56,5.825172424
10786,196,57,5.825172424
10787,196,58,5.803059578
10788,196,59,5.803059578
10789,196,60,5.803059578
10790,196,61,5.803059578
10791,196,62,5.803059578
10792,196,63,5.803059578
10793,196,64,5.803059578
10794,196,65,5.779163837
10795,196,66,5.779163837
10796,196,67,5.779163837
10797,196,68,5.779163837
10798,196,69,5.754311562
10799,196,70,5.754311562
10800,196,71,5.711061954
10801,196,72,5.73142767
10802,196,73,5.70462656
10803,196,74,5.658731461
10804,196,75,5.653572083
10805,196,76,5.608942986
10806,196,77,5.563988209
10807,196,78,5.541594505
10808,196,79,5.679017067
10809,196,80,5.579432964
10810,196,81,5.555837631
10811,196,82,5.535032749
10812,196,83,5.445261955
10813,196,84,5.302181244
10814,196,85,5.309407711
10815,196,86,5.343960762
10816,196,87,5.33581686
10817,196,88,5.357709885
10818,196,89,5.171232224
10819,196,90,5.101857662
10820,196,91,5.012651443
10821,196,92,4.74009943
10822,196,93,4.587040424
10823,196,94,4.491675377
10824,196,95,4.318566322
10825,196,96,4.241306782
10826,196,97,4.00068903
10827,196,98,3.948672295
10828,196,99,3.900841951
10829,196,100,3.81643033
10830,196,101,3.646117687
10831,196,102,3.61394453
10832,196,103,3.554831266
10833,196,104,3.527390718
10834,196,105,3.501247168
10835,196,106,3.438991308
10836,196,107,3.419726372
10837,196,108,3.402308702
10838,196,109,3.373439074
10839,196,130,3.797077417
10840,197,51,5.725607872
10841,197,52,5.725607872
10842,197,53,5.725607872
10843,197,54,5.725607872
10844,197,55,5.725607872
10845,197,56,5.725607872
10846,197,57,5.707910538
10847,197,58,5.707910538
10848,197,59,5.707910538
10849,197,60,5.707910538
10850,197,61,5.707910538
10851,197,62,5.707910538
10852,197,63,5.747054577
10853,197,64,5.725260258
10854,197,65,5.725260258
10855,197,66,5.725260258
10856,197,67,5.725260258
10857,197,68,5.702347755
10858,197,69,5.702347755
10859,197,70,5.702347755
10860,197,71,5.678794861
10861,197,72,5.654965878
10862,197,73,5.658428669
10863,197,74,5.632977486
10864,197,75,5.583973885
10865,197,76,5.584341526
10866,197,77,5.537956238
10867,197,78,5.51490593
10868,197,79,5.653600216
10869,197,80,5.556386471
10870,197,81,5.516941547
10871,197,82,5.504660606
10872,197,83,5.31688118
10873,197,84,5.361302853
10874,197,85,5.407222271
10875,197,86,5.447708607
10876,197,87,5.50054884
10877,197,88,5.493500233
10878,197,89,5.29876852
10879,197,90,5.213118076
10880,197,91,4.930147648
10881,197,92,4.792628288
10882,197,93,4.626451015
10883,197,94,4.421308994
10884,197,95,4.331172466
10885,197,96,4.248569012
10886,197,97,4.013997555
10887,197,98,3.958400726
10888,197,99,3.907468081
10889,197,100,3.818225145
10890,197,101,3.668827057
10891,197,102,3.634894848
10892,197,103,3.572104692
10893,197,104,3.542546749
10894,197,105,3.514064789
10895,197,106,3.45332098
10896,197,107,3.432003498
10897,197,130,3.797077417
10898,198,48,5.701550484
10899,198,49,5.701550484
10900,198,50,5.687234402
10901,198,51,5.687234402
10902,198,52,5.687234402
10903,198,53,5.687234402
10904,198,54,5.687234402
10905,198,55,5.687234402
10906,198,56,5.671513557
10907,198,57,5.671513557
10908,198,58,5.671513557
10909,198,59,5.671513557
10910,198,60,5.671513557
10911,198,61,5.671513557
10912,198,62,5.654644489
10913,198,63,5.654644489
10914,198,64,5.654644489
10915,198,65,5.654644489
10916,198,66,5.654644489
10917,198,67,5.654644489
10918,198,68,5.66864109
10919,198,69,5.66864109
10920,198,70,5.647731304
10921,198,71,5.647731304
10922,198,72,5.626288891
10923,198,73,5.60445118
10924,198,74,5.583693981
10925,198,75,5.560122967
10926,198,76,5.512832642
10927,198,77,5.512999058
10928,198,78,5.632833004
10929,198,79,5.606059074
10930,198,80,5.534533501
10931,198,81,5.498228073
10932,198,82,5.281298637
10933,198,83,5.327914238
10934,198,84,5.36555624
10935,198,85,5.421579838
10936,198,86,5.53965044
10937,198,87,5.565211296
10938,198,88,5.636947155
10939,198,89,5.576580524
10940,198,90,5.337110519
10941,198,91,5.000398159
10942,198,92,4.839046001
10943,198,93,4.662403584
10944,198,94,4.436188221
10945,198,95,4.339642525
10946,198,96,4.252003193
10947,198,97,4.102620602
10948,198,98,3.963366032
10949,198,99,3.859709978
10950,198,100,3.814913988
10951,198,101,3.685389519
10952,198,102,3.616337299
10953,198,103,3.583911896
10954,198,104,3.552255154
10955,198,105,3.486819267
10956,198,106,3.461152077
10957,198,107,3.437506437
10958,198,108,3.397951603
10959,198,130,3.849602699
10960,199,51,5.619745255
10961,199,52,5.651935101
10962,199,53,5.651935101
10963,199,54,5.651935101
10964,199,55,5.637891293
10965,199,56,5.637891293
10966,199,57,5.637891293
10967,199,58,5.637891293
10968,199,59,5.637891293
10969,199,60,5.637891293
10970,199,61,5.622959614
10971,199,62,5.622959614
10972,199,63,5.622959614
10973,199,64,5.622959614
10974,199,65,5.622959614
10975,199,66,5.622959614
10976,199,67,5.607216835
10977,199,68,5.607216835
10978,199,69,5.607216835
10979,199,70,5.590675354
10980,199,71,5.61823225
10981,199,72,5.598919868
10982,199,73,5.578932285
10983,199,74,5.536886215
10984,199,75,5.536936283
10985,199,76,5.489990234
10986,199,77,5.641154289
10987,199,78,5.609774113
10988,199,79,5.583268642
10989,199,80,5.473230362
10990,199,81,5.47867918
10991,199,82,5.260857582
10992,199,83,5.297699451
10993,199,84,5.358748436
10994,199,85,5.500034809
10995,199,86,5.596346378
10996,199,87,5.653236389
10997,199,88,5.750454903
10998,199,89,5.684670448
10999,199,90,5.237377167
11000,199,91,5.057753086
11001,199,92,4.872122765
11002,199,93,4.568277836
11003,199,94,4.445542336
11004,199,95,4.343798161
11005,199,96,4.167776108
11006,199,97,4.097552299
11007,199,98,3.963863134
11008,199,99,3.853442192
11009,199,100,3.806465387
11010,199,101,3.695863962
11011,199,102,3.6246171
11012,199,103,3.590789318
11013,199,104,3.523440599
11014,199,105,3.49119544
11015,199,106,3.462598801
11016,199,107,3.412721634
11017,199,108,3.397951603
11018,199,130,3.880561113
11019,200,48,5.601636887
11020,200,49,5.590828896
11021,200,50,5.590828896
11022,200,51,5.590828896
11023,200,52,5.590828896
11024,200,53,5.590828896
11025,200,54,5.579659462
11026,200,55,5.579659462
11027,200,56,5.579659462
11028,200,57,5.579659462
11029,200,58,5.579659462
11030,200,59,5.607188225
11031,200,60,5.593996525
11032,200,61,5.593996525
11033,200,62,5.593996525
11034,200,63,5.593996525
11035,200,64,5.593996525
11036,200,65,5.593996525
11037,200,66,5.580129623
11038,200,67,5.580129623
11039,200,68,5.580129623
11040,200,69,5.565475464
11041,200,70,5.565475464
11042,200,71,5.549875736
11043,200,72,5.549875736
11044,200,73,5.535739899
11045,200,74,5.5154109
11046,200,75,5.491868019
11047,200,76,5.644499302
11048,200,77,5.592010498
11049,200,78,5.58729887
11050,200,79,5.560947418
11051,200,80,5.386952877
11052,200,81,5.236397266
11053,200,82,5.247449398
11054,200,83,5.269426823
11055,200,84,5.338595867
11056,200,85,5.47521162
11057,200,86,5.541553974
11058,200,87,5.769970894
11059,200,88,5.798366547
11060,200,89,5.727723122
11061,200,90,5.318086147
11062,200,91,5.088502884
11063,200,92,4.883296013
11064,200,93,4.565050602
11065,200,94,4.448485851
11066,200,95,4.343860149
11067,200,96,4.162186623
11068,200,97,4.079671383
11069,200,98,4.016672134
11070,200,99,3.842011213
11071,200,100,3.792619705
11072,200,101,3.663149118
11073,200,102,3.628069639
11074,200,103,3.593429565
11075,200,104,3.5214293
11076,200,105,3.490077257
11077,200,106,3.457919121
11078,200,107,3.401877403
11079,200,108,3.392720699
11080,200,121,3.541774988
11081,200,122,3.562562227
11082,200,130,3.880561113
11083,201,47,5.565454483
11084,201,48,5.565454483
11085,201,49,5.565454483
11086,201,50,5.565454483
11087,201,51,5.565454483
11088,201,52,5.565454483
11089,201,53,5.555644512
11090,201,54,5.555644512
11091,201,55,5.555644512
11092,201,56,5.555644512
11093,201,57,5.555644512
11094,201,58,5.555644512
11095,201,59,5.545649052
11096,201,60,5.545649052
11097,201,61,5.545649052
11098,201,62,5.545649052
11099,201,63,5.545649052
11100,201,64,5.545649052
11101,201,65,5.53521204
11102,201,66,5.53521204
11103,201,67,5.555978775
11104,201,68,5.555978775
11105,201,69,5.543085098
11106,201,70,5.543085098
11107,201,71,5.529133797
11108,201,72,5.513851643
11109,201,73,5.515170097
11110,201,74,5.495788574
11111,201,75,5.622831345
11112,201,76,5.621675491
11113,201,77,5.570654869
11114,201,78,5.544325352
11115,201,79,5.51354599
11116,201,80,5.144287109
11117,201,81,5.181414604
11118,201,82,5.21722126
11119,201,83,5.233624935
11120,201,84,5.231245995
11121,201,85,5.375547886
11122,201,86,5.46626091
11123,201,87,5.623799324
11124,201,88,5.75035429
11125,201,89,5.489497185
11126,201,90,5.253046989
11127,201,91,5.077942848
11128,201,92,4.707855225
11129,201,93,4.606821537
11130,201,94,4.444803238
11131,201,95,4.246260166
11132,201,96,4.156805038
11133,201,97,4.067560673
11134,201,98,3.886091948
11135,201,99,3.825300694
11136,201,100,3.772814751
11137,201,101,3.661429882
11138,201,102,3.627070189
11139,201,103,3.59262991
11140,201,104,3.516343832
11141,201,105,3.484132051
11142,201,106,3.413413763
11143,201,107,3.383699656
11144,201,108,3.380033731
11145,201,122,3.611229658
11146,201,130,3.912888527
11147,201,131,3.862600327
11148,202,42,5.533938408
11149,202,43,5.533938408
11150,202,44,5.533938408
11151,202,45,5.526586056
11152,202,46,5.526586056
11153,202,47,5.526586056
11154,202,48,5.526586056
11155,202,49,5.526586056
11156,202,50,5.526586056
11157,202,51,5.543941975
11158,202,52,5.53552103
11159,202,53,5.53552103
11160,202,54,5.53552103
11161,202,55,5.53552103
11162,202,56,5.53552103
11163,202,57,5.527087688
11164,202,58,5.527087688
11165,202,59,5.527087688
11166,202,60,5.527087688
11167,202,61,5.527087688
11168,202,62,5.527087688
11169,202,63,5.518273354
11170,202,64,5.518273354
11171,202,65,5.518273354
11172,202,66,5.518273354
11173,202,67,5.518273354
11174,202,68,5.508594513
11175,202,69,5.508594513
11176,202,70,5.523976803
11177,202,71,5.511545658
11178,202,72,5.497544765
11179,202,73,5.481673717
11180,202,74,5.620902061
11181,202,75,5.600958347
11182,202,76,5.555883884
11183,202,77,5.550268173
11184,202,78,5.524109364
11185,202,79,5.361534119
11186,202,80,5.121888161
11187,202,81,5.114943027
11188,202,82,5.183367252
11189,202,83,5.043354034
11190,202,84,5.089259148
11191,202,85,5.293682575
11192,202,86,5.42180109
11193,202,87,5.452640533
11194,202,88,5.59882021
11195,202,89,5.343595982
11196,202,90,5.127037048
11197,202,91,5.015422821
11198,202,92,4.648409367
11199,202,93,4.558059216
11200,202,94,4.492885113
11201,202,95,4.244309902
11202,202,96,4.153244019
11203,202,97,4.064046383
11204,202,98,3.907351971
11205,202,99,3.836643934
11206,202,100,3.776587963
11207,202,101,3.653723717
11208,202,102,3.621771336
11209,202,103,3.552418709
11210,202,104,3.509607792
11211,202,105,3.474260807
11212,202,106,3.392226696
11213,202,107,3.383699656
11214,202,108,3.34207201
11215,202,109,3.330573797
11216,202,122,3.63944006
11217,202,123,3.817084074
11218,202,131,3.895465612
11219,203,38,5.519499779
11220,203,39,5.519499779
11221,203,40,5.519499779
11222,203,41,5.519499779
11223,203,42,5.519499779
11224,203,43,5.513548851
11225,203,44,5.513548851
11226,203,45,5.513548851
11227,203,46,5.513548851
11228,203,47,5.513548851
11229,203,48,5.513548851
11230,203,49,5.513548851
11231,203,50,5.508126259
